Value,Area,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
ArtExt,NewYorkNewark,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSev,NewYorkNewark,0,0,0,0,0,0,0,0,0,0,0,0,0
FwyExt,NewYorkNewark,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySev,NewYorkNewark,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtExt,NorwichNewLondon,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSev,NorwichNewLondon,0,0,0,0,0,0,0,0,0,0,0,0,0
FwyExt,NorwichNewLondon,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySev,NorwichNewLondon,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtExt,Worcester,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSev,Worcester,0,0,0,0,0,0,0,0,0,0,0,0,0
FwyExt,Worcester,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySev,Worcester,0,0,0,0,0,0,0,0,0,0,0,0,0
