"FAFZone","AdamsCounty","AlleghenyCounty","ArmstrongCounty","BeaverCounty","BedfordCounty","BerksCounty","BlairCounty","BradfordCounty","BucksCounty","ButlerCounty","CambriaCounty","CameronCounty","CarbonCounty","CentreCounty","ChesterCounty","ClarionCounty","ClearfieldCounty","ClintonCounty","ColumbiaCounty","CrawfordCounty","CumberlandCounty","DauphinCounty","DelawareCounty","ElkCounty","ErieCounty","FayetteCounty","ForestCounty","FranklinCounty","FultonCounty","GreeneCounty","HuntingdonCounty","IndianaCounty","JeffersonCounty","JuniataCounty","LackawannaCounty","LancasterCounty","LawrenceCounty","LebanonCounty","LehighCounty","LuzerneCounty","LycomingCounty","McKeanCounty","MercerCounty","MifflinCounty","MonroeCounty","MontgomeryCounty","MontourCounty","NorthamptonCounty","NorthumberlandCounty","PerryCounty","PhiladelphiaCounty","PikeCounty","PotterCounty","SchuylkillCounty","SnyderCounty","SomersetCounty","SullivanCounty","SusquehannaCounty","TiogaCounty","UnionCounty","VenangoCounty","WarrenCounty","WashingtonCounty","WayneCounty","WestmorelandCounty","WyomingCounty","YorkCounty"
"171",691.230769230769,510.130769230769,518.607692307692,483.730769230769,609.807692307692,756.530769230769,598.546153846154,726.615384615385,801.276923076923,494.830769230769,572.123076923077,610.4,738.546153846154,621.815384615385,775.315384615385,518.530769230769,582.530769230769,646.130769230769,694.415384615385,488.846153846154,694.546153846154,710.107692307692,800.030769230769,575.323076923077,488.692307692308,561.769230769231,547.107692307692,667.615384615385,643.930769230769,554.384615384615,640.107692307692,549.830769230769,544.630769230769,662.315384615385,753.923076923077,741.346153846154,471.815384615385,734.515384615385,764.607692307692,725.907692307692,666.307692307692,595.461538461538,480.130769230769,651.130769230769,753.015384615385,797.123076923077,679.846153846154,784.215384615385,689.015384615385,685.623076923077,807.015384615385,791.346153846154,631.661538461538,723.992307692308,674.315384615385,574.315384615385,709.307692307692,784.461538461538,674.315384615385,679.807692307692,507.215384615385,540.461538461538,530.3,780.815384615385,534.515384615385,743.607692307692,727.915384615385
"172",764.844444444444,598.844444444444,638.177777777778,592.544444444444,683.377777777778,838.733333333333,693.755555555556,862.922222222222,893.666666666667,628.444444444444,667.322222222222,743.977777777778,872.155555555556,755.411111111111,848.922222222222,652.133333333333,716.133333333333,779.744444444444,828.022222222222,643.955555555556,768.155555555556,783.677777777778,873.644444444445,708.922222222222,644.377777777778,610.922222222222,680.677777777778,741.222222222222,717.544444444444,596.544444444444,730.077777777778,658.544444444444,678.244444444444,770.222222222222,887.522222222222,814.955555555556,605.411111111111,808.122222222222,857.677777777778,859.477777777778,799.877777777778,727.755555555556,613.744444444444,765.044444444444,886.622222222222,875.238888888888,813.455555555556,869.044444444444,822.611111111111,766.344444444444,880.622222222222,924.955555555556,761.766666666667,840.877777777778,793.166666666667,647.922222222222,842.877777777778,918.077777777778,832.722222222222,813.377777777778,640.788888888889,696.166666666667,578.622222222222,914.422222222222,619.122222222222,877.177777777778,801.522222222222
"179",742.3325,573.170625,605.589375,563.609375,660.174375,814.1325,666.944375,826.375,867.341875,591.95,640.505,708.3175,834.691875,715.8275,825.71125,616.47375,680.47375,744.090625,792.34875,600.395625,745.034375,760.475625,850.45,673.27375,600.586875,591.1925,645.02625,718.58875,694.404375,577.760625,704.27125,628.768125,642.58375,740.5925,851.85875,791.759375,569.735,784.92125,831.228125,823.82875,764.22375,692.510625,578.08375,733.500625,850.96125,851.409375,777.799375,844.054375,786.93625,741.97625,857.41125,889.299375,727.440625,808.565625,760.809375,624.72125,807.22375,882.406875,788.43125,772.32625,605.13625,652.380625,558.99375,878.76125,594.15125,841.516875,777.8875
"181",617.82,442.78,452.38,417.54,536.36,686.58,533.78,660.4,735.36,428.64,507.34,544.18,672.34,555.6,701.88,452.34,516.34,579.94,628.22,422.64,621.14,636.66,726.64,509.14,422.48,479.36,480.9,594.18,570.54,469.52,571.38,484.88,478.44,596.12,687.74,667.94,405.6,661.1,698.96,659.7,600.08,529.28,413.94,584.94,686.82,725.53,613.64,715.3,622.8,615.06,733.6,725.14,565.46,657.78,608.12,500.92,643.08,718.28,608.12,613.58,441,474.28,447.58,714.62,465.5,677.38,654.5
"182",536.522222222222,370.55,409.866666666667,364.255555555556,455.066666666667,610.422222222222,465.466666666667,633.955555555556,665.366666666667,399.783333333333,439.011111111111,515,641.338888888889,519.894444444445,620.588888888889,423.161111111111,487.155555555556,550.783333333333,599.033333333333,414.988888888889,539.855555555555,555.366666666667,645.355555555555,479.955555555556,415.4,382.616666666667,451.7,512.894444444445,489.255555555556,368.255555555556,501.772222222222,430.255555555556,449.277777777778,541.911111111111,658.544444444444,586.666666666667,376.416666666667,579.805555555556,629.366666666667,630.5,570.905555555556,498.8,384.777777777778,536.761111111111,657.638888888889,646.922222222222,584.5,640.75,593.611111111111,538.022222222222,652.288888888889,696,532.8,612.566666666667,564.866666666667,419.616666666667,613.905555555556,689.1,603.744444444444,574.577777777778,411.811111111111,467.2,350.305555555556,685.438888888889,390.794444444444,648.2,573.2
"183",507.8875,327.0375,334.85,300.6375,426.425,576.1625,415.4375,544.5625,617.5125,311.0875,388.9875,426.65,554.8125,438.05,591.95,334.7875,398.7875,462.4125,510.65,314.375,511.2125,526.75,616.7125,391.575,314.1,367.425,363.35,484.25,460.6125,354.25,456.35,366.1,360.9,478.55,570.1625,558.0125,288.05,551.1625,580.85,542.15,482.55,410.9,296.4,467.3875,569.2625,613.375,496.1125,600.45,505.25,503.45,623.65,607.6125,446.375,540.225,490.55,390.95,525.55,600.725,506.05,496.05,323.45,365.9,335.45,597.05,353.675,559.85,544.55
"189",574.12868852459,405.616393442623,435.284426229509,392.363934426229,492.682786885245,646.572950819673,498.809016393443,656.162295081967,699.158196721311,421.059836065574,472.361475409837,537.433606557378,662.223770491803,539.941803278688,658.216393442623,445.579508196721,509.581147540983,573.204098360656,621.462295081968,433.195901639344,577.468032786885,592.987704918032,682.950819672131,502.381147540984,433.445081967213,421.969672131147,474.140163934426,550.514754098361,526.852459016394,407.959016393443,535.441803278688,458.68524590164,471.690983606557,570.577868852459,680.971311475409,624.263114754099,398.854918032786,617.420491803279,663.027049180328,652.94344262295,593.340163934427,521.325409836066,407.190983606557,563.753278688524,680.069672131148,683.802459016393,606.91393442623,676.019672131147,616.054098360655,574.43524590164,689.915573770492,718.41393442623,555.836885245901,638.733606557377,590.482786885246,457.217213114754,636.340163934427,711.523770491804,624.136885245902,594.020491803278,434.254918032786,485.240163934427,389.700819672132,707.868032786886,426.616393442623,670.633606557378,610.811475409836
"190",996.629797979798,817.172222222222,826.014646464646,791.191414141414,915.175252525253,1062.54090909091,905.781313131313,1034.05505050506,1108.40454545454,802.282323232323,879.340909090909,917.815656565656,1045.99949494949,929.241919191919,1080.71262626263,825.974242424242,889.975252525252,953.590404040404,1001.85404040405,796.300505050505,999.959090909091,1015.47626262626,1105.45,882.775252525253,796.116666666667,862.562121212121,854.529797979798,973.012626262626,949.35,853.414646464646,947.528787878788,857.289393939394,852.082323232323,969.764141414141,1061.36313131313,1046.76212121212,779.242929292929,1039.91868686868,1071.73181818182,1033.32878787879,973.728787878788,902.908585858586,787.582323232323,958.581313131313,1060.46010101011,1103.57626262626,987.302525252525,1091.11767676767,996.444949494949,992.121717171717,1112.41262626263,1098.80353535354,939.110606060606,1031.41666666667,981.764141414141,879.719696969697,1016.7303030303,1091.90757575758,981.764141414141,987.230303030303,814.64595959596,847.908585858586,829.958080808081,1088.26414141414,841.216666666667,1051.01565656566,1033.31262626263
"201",1055.55555555556,889.577777777778,928.9,883.277777777778,974.1,1129.45555555556,984.477777777778,1153.65555555556,1184.38888888889,919.177777777778,958.033333333333,1034.7,1162.87777777778,1046.11111111111,1139.62222222222,942.855555555556,1006.84444444444,1070.47777777778,1118.48888888889,934.688888888889,1058.87777777778,1074.4,1164.37777777778,999.655555555556,935.1,901.655555555556,971.411111111111,1031.91111111111,1008.27777777778,887.277777777778,1020.81111111111,949.277777777778,968.977777777778,1060.94444444444,1178.23333333333,1105.68888888889,896.111111111111,1098.6,1148.4,1150.21111111111,1090.6,1018.47777777778,904.477777777778,1055.77777777778,1177.33333333333,1165.95,1104.18888888889,1159.77777777778,1113.07777777777,1057.05555555556,1171.32222222222,1215.68888888889,1052.48888888889,1131.58888888889,1083.88888888889,938.644444444444,1133.6,1208.78888888889,1123.44444444444,1104.1,931.511111111111,986.888888888889,869.344444444444,1205.13333333333,909.822222222222,1167.9,1091.98888888889
"202",1222.15,1056.16666666667,1095.51666666667,1049.86666666667,1140.71666666667,1296.05,1151.08333333333,1320.25,1351.01666666667,1085.76666666667,1124.61666666667,1201.31666666667,1329.46666666667,1212.71666666667,1306.21666666667,1109.43333333333,1173.43333333333,1237.06666666667,1285.31666666667,1101.3,1225.46666666667,1241.01666666667,1330.96666666667,1166.25,1101.71666666667,1068.25,1138.01666666667,1198.51666666667,1174.86666666667,1053.86666666667,1187.41666666667,1115.86666666667,1135.55,1227.53333333333,1344.83333333333,1272.3,1062.71666666667,1265.43333333333,1315.01666666667,1316.81666666667,1257.21666666667,1185.08333333333,1071.05,1222.38333333333,1343.93333333333,1332.54166666667,1270.8,1326.36666666667,1279.91666666667,1223.65,1337.91666666667,1382.3,1219.11666666667,1298.21666666667,1250.51666666667,1105.21666666667,1300.21666666667,1375.41666666667,1290.03333333333,1270.71666666667,1098.11666666667,1153.51666666667,1035.93333333333,1371.71666666667,1076.41666666667,1334.51666666667,1258.81666666667
"209",1262.02277777777,1095.85166666667,1136.33888888889,1091.32388888888,1180.57277777778,1335.92277777778,1190.55833333333,1359.06944444444,1390.63055555556,1124.81833333333,1164.12055555555,1240.35888888889,1368.54166666667,1251.77833333334,1346.10166666667,1148.51055555556,1212.51055555556,1276.12722222223,1324.385,1138.55722222222,1265.35388888889,1280.87222222222,1370.83944444445,1205.30944444445,1138.915,1108.12388888889,1177.07277777778,1238.40388888888,1214.74055555556,1093.73944444444,1227.80611111112,1155.63944444444,1174.61722222222,1267.34055555556,1383.89944444445,1312.15277777778,1101.77833333334,1305.31388888889,1354.63444444444,1355.86833333334,1296.26833333334,1224.25611111111,1110.11611111112,1262.53388888889,1382.99944444445,1372.42388888889,1309.84055555556,1366.095,1318.97944444445,1263.52277777777,1377.80277777778,1421.34055555556,1258.86833333334,1338.22055555556,1291.37611111111,1145.11611111112,1339.26833333334,1414.44833333334,1326.895,1309.76833333334,1137.18166666667,1190.705,1075.81388888889,1410.80166666666,1116.30055555556,1373.56111111111,1298.69833333334
"211",483.3875,317.025,356.3625,310.7375,401.575,556.9125,411.9375,583.9125,611.85,350.1125,385.5125,466.95,587.3375,456.5375,567.1125,375.0875,437.0125,500.7125,549.0125,366.9125,488.6625,501.8625,591.825,431.8875,367.35,329.1125,403.6625,459.1,437.9375,314.7375,448.3,376.7375,401.1875,488.4125,608.5125,533.1375,328.3875,526.3125,575.875,580.4875,520.9,450.7125,336.6875,483.2375,607.6125,593.4125,534.4375,587.225,542.8875,484.5125,598.8125,645.9375,484.725,559.0625,511.3625,366.1125,563.9,639.05,553.7125,504.6125,363.7875,419.1125,296.8125,635.4125,337.3125,598.175,519.55
"212",568.681818181818,402.045454545455,441.372727272727,395.736363636364,485.254545454545,642.990909090909,498.181818181818,670.136363636364,697.918181818182,435.136363636364,470.527272727273,551.163636363636,673.409090909091,542.790909090909,652.6,459.336363636364,523.336363636364,586.936363636364,635.218181818182,451.154545454545,572.509090909091,587.927272727273,677.463636363636,516.136363636364,451.572727272727,412.881818181818,487.9,544.809090909091,520.190909090909,399.509090909091,534.118181818182,461.736363636364,485.436363636364,572.390909090909,695.609090909091,618.627272727273,412.618181818182,612.390909090909,661.927272727273,667.563636363636,607.118181818182,534.954545454545,420.936363636364,567.227272727273,694.718181818182,679.1,620.645454545455,673.3,627.981818181818,568.509090909091,684.3,733.027272727273,568.954545454545,645.127272727273,595.336363636364,450.345454545455,650.118181818182,726.145454545455,639.918181818182,590.872727272727,448.018181818182,503.363636363636,381.836363636364,722.509090909091,422.318181818182,684.372727272727,596.827272727273
"219",581.979207920792,446.327722772277,482.013861386139,439.151485148515,507.817326732673,664.961881188119,530.299504950495,697.342574257426,719.897524752475,479.418811881188,499.601485148515,590.916831683168,695.391584158416,574.901485148515,675.575742574257,507.630693069307,548.272772277228,614.293564356436,661.593564356436,499.618811881188,591.867821782178,609.902475247525,696.594554455446,558.460396039604,502.422772277228,434.044059405941,536.111881188119,556.019306930693,541.596534653465,424.55198019802,563.825247524753,492.287623762376,526.914851485149,595.315346534653,723.54900990099,641.629207920792,458.90198019802,634.34900990099,683.902475247525,695.515346534653,634.502475247525,583.183168316832,469.252475247525,590.15,722.64801980198,704.162376237624,647.04603960396,695.280693069307,642.117326732673,590.908415841584,707.55297029703,760.987623762376,617.191089108911,667.103465346535,618.120297029703,470.888613861386,676.905445544554,754.095544554456,667.435643564356,622.541089108911,496.221782178218,550.314851485149,424.548514851485,750.44504950495,456.076732673267,724.788613861386,606.895544554455
"221",1157.08888888889,1139.87777777778,1168.43333333333,1133.04444444444,1154.52222222222,1245.08888888889,1190.01111111111,1318.38888888889,1300.02222222222,1172.97777777778,1171.02222222222,1288.46666666667,1275.51111111111,1234.62222222222,1241.64444444444,1196.62222222222,1216.22222222222,1270.41111111111,1262.64444444444,1188.45555555556,1168.32222222222,1190.02222222222,1259.51111111111,1253.41111111111,1188.86666666667,1099.42222222222,1225.16666666667,1131.03333333333,1151.01111111111,1093.01111111111,1192.21111111111,1165.11111111111,1222.73333333333,1211,1307.46666666667,1207.72222222222,1149.86666666667,1214.46666666667,1264.02222222222,1279.43333333333,1266.38333333333,1272.25555555556,1158.23333333333,1205.72222222222,1306.56666666667,1285.98888888889,1248.12222222222,1275.41111111111,1238.73333333333,1185.98888888889,1275,1344.91111111111,1306.25555555556,1247.23333333333,1224.52222222222,1136.16666666667,1288.53333333333,1338.02222222222,1321.95555555555,1239.98888888889,1185.26666666667,1240.65555555556,1114.25555555556,1334.35555555556,1132.03333333333,1316.93333333333,1181.44444444444
"222",1312.5,1296.4,1323.85,1289.3,1309.95,1400.5,1345.4,1473.8,1455.4,1329.5,1326.45,1444.7,1430.9,1390,1397.1,1352.9,1371.6,1425.8,1418.1,1344.7,1323.7,1345.45,1414.9,1409.7,1345.1,1254.8,1381.45,1286.45,1306.4,1248.4,1347.6,1320.5,1379,1366.4,1462.9,1363.1,1306.15,1369.9,1419.45,1434.85,1421.8,1428.5,1314.5,1361.1,1462,1441.4,1403.5,1430.8,1394.15,1341.4,1430.4,1500.3,1462.5,1402.6,1379.9,1291.6,1443.95,1493.4,1477.35,1395.4,1341.55,1396.9,1269.7,1489.8,1287.5,1472.35,1336.9
"223",1119.92,1103.51,1131.29,1096.5,1117.39,1207.92,1152.88,1281.23,1262.88,1136.59,1133.89,1251.94,1238.38,1197.47,1204.51,1160.06,1179.09,1233.26,1225.51,1151.92,1131.18,1152.89,1222.35,1216.87,1152.34,1062.29,1188.65,1093.91,1113.85,1055.85,1155.06,1127.95,1186.18,1173.84,1270.32,1170.57,1113.35,1177.32,1226.89,1242.31,1229.26,1235.71,1121.68,1168.57,1269.42,1248.825,1210.97,1238.26,1201.61,1148.82,1237.84,1307.78,1269.72,1210.1,1187.38,1099.01,1251.41,1300.88,1284.79,1202.82,1148.75,1204.12,1077.11,1297.22,1094.91,1279.79,1144.31
"229",1186.31162790698,1113.86744186047,1151.46279069768,1107.36511627907,1176.7488372093,1274.31162790698,1205.47674418604,1346.76627906977,1329.2488372093,1146.95581395349,1182.01162790697,1262.78837209302,1304.74418604651,1250.07674418604,1270.88720930233,1170.94186046512,1222.49418604652,1287.87674418605,1291.88720930233,1162.76976744187,1197.53953488372,1219.25813953488,1288.73255813954,1227.73837209302,1163.18837209303,1116.51395348838,1199.4988372093,1160.26976744186,1180.23255813954,1108.42558139535,1221.43720930232,1166.02674418605,1197.05581395349,1240.22790697675,1336.7023255814,1236.94186046512,1124.21046511628,1243.7023255814,1293.25813953488,1308.67093023256,1291.74534883721,1246.57441860465,1132.55581395349,1234.94186046512,1335.7976744186,1315.21162790698,1277.34418604651,1304.63255813953,1267.98139534884,1215.21162790698,1304.22790697675,1374.14418604651,1280.58604651162,1276.45813953488,1253.7488372093,1152.10930232558,1317.76976744186,1367.2488372093,1340.77093023255,1269.21162790698,1159.61279069767,1214.98139534884,1093.53953488373,1363.6023255814,1129.7023255814,1346.15581395349,1210.68837209302
"230",631.05625,767.26875,745.2875,803.4375,687.49375,545.85625,674.33125,549.078125,506.9875,768.65,701.775,680.5625,515.65,631.2875,539.325,727.89375,671.2375,621.26875,546.4625,768.065625,610.58125,585.64375,528.675,705.4375,732.228125,779.48125,733.50625,644.63125,669.475,809.975,651.6625,721.7375,702.8,616.43125,488.225,578.475,785.8,573.3375,513.0625,513.8375,577.49375,694.353125,775.4375,626.75,482.9375,521.20625,559.56875,501.715625,575.8875,613.15,508.65,450.56875,635.853125,555.18125,589.36875,721.775,553.78125,515.6125,594.609375,584.99375,750.5875,723.646875,795.0375,478.0875,750.81875,513.18125,608.93125
"241",66.4,258.221428571429,250.95,286.5,153.35,112.957142857143,188.821428571428,230.014285714286,141.971428571429,281.821428571428,195.05,272,167.157142857143,189.228571428571,90.4142857142857,281.785714285714,223.428571428571,209.271428571429,178.657142857143,347.821428571428,91.5,95.9,96.3714285714286,259.328571428571,377.35,219.321428571428,290.228571428571,96.4,119.435714285714,255.021428571428,147.642857142857,227.821428571428,256.685714285714,135.671428571429,202.428571428571,82.2642857142857,304.671428571429,103.3,144.685714285714,174.4,180.578571428571,298.828571428571,326.221428571429,154.771428571429,186.528571428571,117.571428571429,159.457142857143,156.028571428571,150.657142857143,107.528571428571,111.842857142857,233.014285714286,270.321428571429,142.4,138.714285714286,187.621428571429,198.914285714286,232.857142857143,236.121428571429,154.171428571429,304.485714285714,303.885714285714,249.3,228.871428571429,236,211.942857142857,63.4428571428571
"242",86.36,252.3,245.04,280.58,147.42,158.28,182.9,260.62,184.2,275.88,189.14,293.84,210.46,218.82,132.82,296.46,238.08,237.34,213.8,341.92,110.82,124.98,142.52,273.98,371.44,213.42,304.9,102.36,122.3,249.1,160.66,221.9,271.36,163.74,242.4,124.42,298.76,141.04,190.3,214.4,208.65,313.5,320.28,174.22,232.34,160.82,190.36,201.64,181,128.48,156.12,279.88,298.39,182.2,166.78,181.72,230.8,272.98,264.18,182.22,319.16,318.52,243.38,269.32,230.06,251.9,96.08
"249",131.55,277.85,273.541666666667,306.616666666667,181.233333333333,160.058333333333,215.875,276.458333333333,181.991666666667,301.416666666667,220.083333333333,304.979166666667,203.466666666667,227.370833333333,139.279166666666,310.9125,256.5125,251.3625,215.508333333333,365.325,151.229166666667,156.729166666667,142.175,293.745833333333,392.245833333334,237.558333333333,320.879166666667,150.45,166.466666666667,272.116666666667,194.2375,252.225,288.120833333333,185.675,243.675,137.720833333334,324.275,155.616666666667,182.558333333333,217.891666666667,231.058333333333,333.2875,343.691666666667,198.708333333333,224.6375,161.383333333333,210.558333333333,194.066666666667,203.908333333333,163.558333333334,156.975,262.933333333333,316.870833333334,186.15,192.9125,208.866666666667,244.566666666667,273.641666666667,282.820833333333,207.725,333.779166666667,335.5875,267.566666666667,268.425,255.3,253.358333333333,135.391666666667
"251",433.225,579.6625,553.075,611.2125,489.6875,348.025,482.1,370.55,309.1875,576.425,509.55,490.825,325.125,439.0875,341.5125,535.675,479.0125,429.0375,354.2375,591.6625,412.775,387.825,330.8625,513.225,555.8,581.6875,544.1375,446.825,471.6625,612.1625,463.4,529.525,510.5875,424.35,296.0125,380.675,593.5875,375.525,315.2625,321.625,385.275,515.8125,585.825,438.475,293.025,323.4125,367.35,305.4875,383.675,415.325,310.825,258.35,457.325,362.6125,397.15,523.975,363.3875,328.3625,412.55,392.775,558.3875,545.1125,597.225,285.875,561.775,320.975,411.1125
"259",412.216666666667,556.75,528.6,586.75,468.65,327.016666666667,457.616666666667,325.55,289.816666666667,551.966666666667,485.083333333333,461.966666666667,301.25,414.6,324.683333333333,511.2,454.533333333333,404.566666666667,329.783333333333,545.95,391.75,366.8,314.066666666667,488.766666666667,510.116666666667,560.65,510.183333333333,425.766666666667,450.65,591.15,440.266666666667,505.033333333333,486.116666666667,402.066666666667,271.516666666667,359.65,569.116666666667,354.5,294.233333333333,297.15,360.8,470.833333333333,561.366666666667,415.333333333333,269.316666666667,304.016666666667,342.9,283.866666666667,359.2,394.316666666667,294.85,233.9,412.333333333333,338,372.683333333333,502.95,336.333333333333,291.45,371.1,368.3,533.9,500.133333333333,576.2,257.416666666667,538.35,296.5,390.066666666667
"261",488.57,307.5,315.9,281.1,407.1,553.87,395.9,523.93,598.6,292.2,369.44,407.7,535.9,419.12,572.63,315.88,379.88,443.5,491.73,286.2,491.9,507.4,597.4,372.68,286,360.38,344.4,464.93,441.3,353.6,437.4,347.2,342,459.65,551.25,538.7,269.12,531.85,561.9,523.22,463.62,392.8,277.5,448.5,550.35,594.5,477.2,581.53,486.33,482.99,604.33,588.7,429,521.3,471.65,371.65,506.62,581.8,471.65,477.12,304.52,337.8,329,578.14,331.83,540.9,525.23
"262",604.9875,423.9,432.3125,397.5,523.525,670.2875,512.3,640.3875,715.0125,408.6,485.8875,524.1125,652.3,535.55,689.0625,432.3,496.3,559.9,608.1875,402.6,608.3,623.8125,713.8,489.0875,402.4125,476.8,460.8375,581.3875,557.7,470,553.8375,463.6,458.4,576.0875,667.6875,655.1,385.5625,648.2875,678.3125,639.6375,580.0375,509.2125,393.9,564.9,666.7875,710.9,593.6,697.9875,602.7625,599.4,720.7625,705.1,545.4125,637.725,588.0875,488.0875,623.0375,698.2125,588.0875,593.5375,420.9625,454.2125,445.4,694.5875,448.2625,657.3125,641.6875
"269",693.199230769231,512.13,520.556153846154,485.728461538461,611.75923076923,758.502307692308,600.54,728.580769230769,803.246923076923,496.816153846154,574.094615384616,612.354615384615,740.54,623.776153846154,777.283846153847,520.503846153846,584.503846153846,648.131538461538,696.382307692307,490.843076923077,696.54,712.056153846154,802.03,577.303846153846,490.656153846154,565.003846153846,549.065384615385,669.582307692307,645.925384615384,558.225384615384,642.065384615385,551.831538461538,546.613076923077,664.288461538461,755.894615384615,743.342307692307,473.771538461539,736.491538461539,766.557692307692,727.865384615385,668.263846153846,597.448461538462,482.114615384615,653.114615384615,754.991538461539,799.105384615385,681.842307692307,786.183846153846,690.971538461539,687.605384615385,808.983846153847,793.342307692307,633.653076923077,725.956153846154,676.291538461538,576.291538461538,711.263846153846,786.45,676.291538461538,681.763846153846,509.17,542.448461538462,533.613076923077,782.794615384616,536.482307692308,745.557692307692,729.882307692307
"271",1089.95789473684,908.910526315789,917.326315789474,882.5,1008.53157894737,1155.26315789474,997.315789473684,1125.33684210526,1200.02105263158,893.584210526316,970.847368421053,1009.12631578947,1137.31578947368,1020.53684210526,1174.03684210526,917.257894736842,981.257894736842,1044.9,1093.13684210526,887.615789473684,1093.31578947368,1108.83157894737,1198.80526315789,974.052631578947,887.431578947369,961.757894736842,945.831578947368,1066.33684210526,1042.71052631579,955,1038.83157894737,948.605263157895,943.378947368421,1061.04210526316,1152.64736842105,1140.11578947368,870.536842105263,1133.25263157895,1163.33157894737,1124.63684210526,1065.03684210526,994.221052631579,878.878947368421,1049.88421052632,1151.75263157895,1195.85789473684,1078.61578947368,1182.93684210526,1087.73684210526,1084.35789473684,1205.73684210526,1190.11578947368,1030.42105263158,1122.72631578947,1073.04210526316,973.042105263158,1108.03684210526,1183.22105263158,1073.04210526316,1078.53684210526,905.936842105263,939.226315789474,930.378947368421,1179.54210526316,933.236842105263,1142.33157894737,1126.63684210526
"279",1189.05735294118,1007.97647058824,1016.4,981.575,1107.60294117647,1254.35735294118,1096.38235294118,1224.43676470588,1299.09117647059,992.664705882353,1069.94558823529,1108.2,1236.38235294118,1119.62352941176,1273.13382352941,1016.35735294118,1080.35882352941,1143.975,1192.23529411765,986.683823529412,1192.38235294118,1207.9,1297.87352941176,1073.15588235294,986.501470588235,1060.85882352941,1044.91617647059,1165.43676470588,1141.77941176471,1054.07647058824,1137.91323529412,1047.67941176471,1042.46911764706,1160.14852941176,1251.74852941176,1239.18529411765,969.625,1232.34705882353,1262.4,1223.71029411765,1164.11764705882,1093.29117647059,977.969117647059,1148.96911764706,1250.84705882353,1294.95882352941,1177.68529411765,1282.03382352941,1186.82352941176,1183.45588235294,1304.83823529412,1289.18529411765,1129.49264705882,1221.79852941176,1172.14852941176,1072.14852941176,1207.11764705882,1282.29264705882,1172.14852941176,1177.61764705882,1005.02352941176,1038.28970588235,1029.46911764706,1278.64852941176,1032.33676470588,1241.4,1225.73676470588
"280",981.014024390244,916.162804878049,952.32012195122,909.982926829268,968.309146341463,1069.01768292683,993.263414634146,1137.73170731708,1123.96280487805,949.254268292683,970.12987804878,1064.89085365853,1099.4493902439,1037.85975609756,1065.59451219512,973.340243902439,1018.71341463415,1077.31524390244,1086.2,965.181707317073,992.251829268293,1013.97317073171,1083.01768292683,1030.14512195122,965.605487804878,905.609756097561,1001.91524390244,954.983536585366,974.935975609756,895.714634146341,1008.8231707317,962.106097560976,999.210365853658,1034.9256097561,1131.40182926829,1031.6506097561,926.61768292683,1038.40426829268,1087.9743902439,1103.38292682927,1083.13780487805,1048.98414634146,934.953048780488,1027.17865853659,1130.50548780488,1109.91646341464,1071.65548780488,1099.33597560975,1062.68780487805,1009.91768292683,1098.50975609757,1168.85304878049,1082.99390243903,1071.17195121951,1048.46280487805,942.584146341463,1109.84573170732,1161.96280487805,1129.75792682927,1059.23353658537,962.017682926829,1017.39268292683,894.989634146341,1158.30182926829,925.712804878049,1140.87439024391,1005.39451219513
"291",1017.63846153846,851.661538461538,890.984615384615,845.353846153846,936.184615384615,1091.53846153846,946.569230769231,1117.79230769231,1146.48461538462,881.238461538462,920.138461538462,996.784615384615,1124.96923076923,1008.20769230769,1101.73076923077,904.938461538462,968.938461538462,1032.54615384615,1080.82307692308,897.376923076923,1020.96923076923,1036.48461538462,1126.45384615385,961.738461538462,897.746153846154,863.738461538462,933.484615384615,994.023076923077,970.353846153846,849.353846153846,982.9,911.353846153846,931.038461538462,1023.03846153846,1140.33076923077,1067.76923076923,858.207692307692,1060.93076923077,1110.48461538462,1112.28461538462,1052.7,980.569230769231,866.538461538462,1017.86923076923,1139.43076923077,1128.03846153846,1066.26923076923,1121.84615384615,1075.40769230769,1019.13846153846,1133.41538461538,1177.76923076923,1017.10769230769,1093.68461538462,1045.98461538462,900.738461538462,1095.7,1170.88461538462,1085.89230769231,1066.2,893.615384615385,949.546153846154,831.438461538462,1167.23846153846,871.923076923077,1129.98461538462,1054.32307692308
"292",813.025,647.0375,686.35,640.7375,731.55,886.925,741.9375,911.125,941.85,676.625,715.525,792.1625,920.35,803.6,897.1125,700.325,764.325,827.9375,876.225,692.15,816.35,831.85,921.825,757.125,692.55,659.125,728.8625,789.4125,765.7375,644.7375,778.275,706.7375,726.425,818.425,935.725,863.15,653.6,856.325,905.85,907.675,848.0625,775.9375,661.925,813.2375,934.825,923.425,861.65,917.2375,870.7875,814.525,928.8125,973.15,809.95,889.05,841.35,696.125,891.0625,966.25,880.925,861.5625,688.9875,744.35,626.825,962.625,667.3125,925.35,849.725
