"County","Metropolitan","Town"
"AdairCounty",0,2.334268830562
"AlfalfaCounty",0,0
"AtokaCounty",0,0
"BeaverCounty",0,0
"BeckhamCounty",0,7.836136615918
"BlaineCounty",0,2.093138865114
"BryanCounty",0,10.13554622741
"CaddoCounty",0,2.425908595854
"CanadianCounty",43.79504599689,7.13405298624
"CarterCounty",0,11.672875819444
"CherokeeCounty",0,12.361299160362
"ChoctawCounty",0,3.26299240373
"CimarronCounty",0,0
"ClevelandCounty",86.202882334264,1.366788338634
"CoalCounty",0,0
"ComancheCounty",44.074364538954,1.539353152616
"CottonCounty",0,1.284637416094
"CraigCounty",0,3.588687201422
"CreekCounty",23.788868162922,4.735590451056
"CusterCounty",0,7.312297360642
"DelawareCounty",0,9.690180273124
"DeweyCounty",0,0
"EllisCounty",0,0
"GarfieldCounty",0,23.994604930234
"GarvinCounty",0,5.212661171072
"GradyCounty",0,14.796257600994
"GrantCounty",0,0
"GreerCounty",0,1.423899002066
"HarmonCounty",0,0
"HarperCounty",0,0
"HaskellCounty",0,2.313178008812
"HughesCounty",0,3.265224845494
"JacksonCounty",0,12.151438437588
"JeffersonCounty",0,0
"JohnstonCounty",0,0
"KayCounty",0,22.576618694196
"KingfisherCounty",0,2.17740678492
"KiowaCounty",0,1.73021186546
"LatimerCounty",0,2.386302252694
"LeFloreCounty",1.92662774439,8.047445607294
"LincolnCounty",0,2.43306422422
"LoganCounty",17.80862270228,5.315892490608
"LoveCounty",0,0
"McClainCounty",0.763234464438,5.006402779958
"McCurtainCounty",0,7.871967653722
"McIntoshCounty",0,1.258491360858
"MajorCounty",0,0
"MarshallCounty",0,2.355931469374
"MayesCounty",0,5.513491386066
"MurrayCounty",0,5.300398217348
"MuskogeeCounty",0,27.73704258128
"NobleCounty",0,2.651064363256
"NowataCounty",0,2.93995630441
"OkfuskeeCounty",0,1.558894160938
"OklahomaCounty",306.940237831086,5.370813183496
"OkmulgeeCounty",0,14.107593332428
"OsageCounty",3.19401335092,9.662185561512
"OttawaCounty",0,8.029155955554
"PawneeCounty",0,1.552511508776
"PayneCounty",0,24.675563761186
"PittsburgCounty",0,12.235152687126
"PontotocCounty",0,11.935920934412
"PottawatomieCounty",0,22.202810567978
"PushmatahaCounty",0,0
"RogerMillsCounty",0,0
"RogersCounty",21.994705064896,21.076642926254
"SeminoleCounty",0,4.99658845322
"SequoyahCounty",0.120593940374,9.645751515984
"StephensCounty",0,13.581575303566
"TexasCounty",0,4.831167684544
"TillmanCounty",0,2.22849580156
"TulsaCounty",257.497106063134,3.278119107886
"WagonerCounty",29.43837401714,4.74019162859
"WashingtonCounty",0,23.44215590286
"WashitaCounty",0,1.76737997449
"WoodsCounty",0,2.627224495266
"WoodwardCounty",0,8.38706401531
