County,Age0to14,Age15to19,Age20to29,Age30to54,Age55to64,Age65Plus
FairfieldCounty,186412,62192,102767,334344,107039,124075
HartfordCounty,165878,61684,112392,313045,110896,130119
LitchfieldCounty,32715,12197,17497,68855,28321,30342
MiddlesexCounty,28376,10703,17470,59982,23524,25621
NewHavenCounty,156779,62248,115619,298541,105318,123972
NewLondonCounty,48356,18682,36406,96615,35001,38995
TollandCounty,25061,13880,24555,52375,18600,18220
WindhamCounty,21365,9248,15337,42510,14753,15215
