Value,Area,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
PkgCost,Appleton,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,Appleton,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,Appleton,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,Appleton,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,Appleton,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,Duluth,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,Duluth,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,Duluth,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,Duluth,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,Duluth,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,EauClaire,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,EauClaire,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,EauClaire,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,EauClaire,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,EauClaire,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,GreenBay,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,GreenBay,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,GreenBay,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,GreenBay,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,GreenBay,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,Janesville,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,Janesville,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,Janesville,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,Janesville,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,Janesville,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,LaCrosse,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,LaCrosse,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,LaCrosse,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,LaCrosse,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,LaCrosse,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,Madison,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,Madison,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,Madison,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,Madison,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,Madison,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,Milwaukee,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,Milwaukee,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,Milwaukee,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,Milwaukee,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,Milwaukee,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,MinneapolisStPaul,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,MinneapolisStPaul,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,MinneapolisStPaul,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,MinneapolisStPaul,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,MinneapolisStPaul,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,Sheboygan,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,Sheboygan,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,Sheboygan,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,Sheboygan,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,Sheboygan,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,Wausau,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,Wausau,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,Wausau,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,Wausau,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,Wausau,0,0,0,0,0,0,0,0,0,0,0,0,0
