Value,Area,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
ArtExt,Appleton,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSev,Appleton,0,0,0,0,0,0,0,0,0,0,0,0,0
FwyExt,Appleton,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySev,Appleton,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtExt,Duluth,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSev,Duluth,0,0,0,0,0,0,0,0,0,0,0,0,0
FwyExt,Duluth,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySev,Duluth,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtExt,EauClaire,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSev,EauClaire,0,0,0,0,0,0,0,0,0,0,0,0,0
FwyExt,EauClaire,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySev,EauClaire,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtExt,GreenBay,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSev,GreenBay,0,0,0,0,0,0,0,0,0,0,0,0,0
FwyExt,GreenBay,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySev,GreenBay,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtExt,Janesville,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSev,Janesville,0,0,0,0,0,0,0,0,0,0,0,0,0
FwyExt,Janesville,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySev,Janesville,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtExt,LaCrosse,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSev,LaCrosse,0,0,0,0,0,0,0,0,0,0,0,0,0
FwyExt,LaCrosse,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySev,LaCrosse,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtExt,Madison,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSev,Madison,0,0,0,0,0,0,0,0,0,0,0,0,0
FwyExt,Madison,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySev,Madison,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtExt,Milwaukee,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSev,Milwaukee,0,0,0,0,0,0,0,0,0,0,0,0,0
FwyExt,Milwaukee,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySev,Milwaukee,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtExt,MinneapolisStPaul,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSev,MinneapolisStPaul,0,0,0,0,0,0,0,0,0,0,0,0,0
FwyExt,MinneapolisStPaul,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySev,MinneapolisStPaul,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtExt,Sheboygan,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSev,Sheboygan,0,0,0,0,0,0,0,0,0,0,0,0,0
FwyExt,Sheboygan,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySev,Sheboygan,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtExt,Wausau,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSev,Wausau,0,0,0,0,0,0,0,0,0,0,0,0,0
FwyExt,Wausau,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySev,Wausau,0,0,0,0,0,0,0,0,0,0,0,0,0
