County,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
AdamsCounty,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001
AllenCounty,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001
AshlandCounty,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001
AshtabulaCounty,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001
AthensCounty,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001
AuglaizeCounty,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001
BelmontCounty,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001
BrownCounty,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001
ButlerCounty,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001
CarrollCounty,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001
ChampaignCounty,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001
ClarkCounty,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001
ClermontCounty,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001
ClintonCounty,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001
ColumbianaCounty,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001
CoshoctonCounty,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001
CrawfordCounty,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001
CuyahogaCounty,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001
DarkeCounty,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001
DefianceCounty,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001
DelawareCounty,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001
ErieCounty,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001
FairfieldCounty,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001
FayetteCounty,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001
FranklinCounty,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001
FultonCounty,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001
GalliaCounty,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001
GeaugaCounty,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001
GreeneCounty,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001
GuernseyCounty,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001
