County,Age0to14,Age15to19,Age20to29,Age30to54,Age55to64,Age65Plus
BristolCounty,8160,4125,6253,16301,6693,8343
KentCounty,27703,10234,18495,60855,22802,26069
NewportCounty,13337,5543,9789,28002,12154,14063
ProvidenceCounty,112186,48846,97220,213560,70466,84389
WashingtonCounty,20326,11298,16209,41655,18474,19017
