Value,Area,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
PkgCost,Conway,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,Conway,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,Conway,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,Conway,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,Conway,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,FayettevilleSpringdaleRogers,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,FayettevilleSpringdaleRogers,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,FayettevilleSpringdaleRogers,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,FayettevilleSpringdaleRogers,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,FayettevilleSpringdaleRogers,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,FortSmith,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,FortSmith,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,FortSmith,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,FortSmith,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,FortSmith,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,HotSprings,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,HotSprings,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,HotSprings,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,HotSprings,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,HotSprings,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,Jonesboro,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,Jonesboro,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,Jonesboro,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,Jonesboro,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,Jonesboro,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,LittleRock,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,LittleRock,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,LittleRock,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,LittleRock,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,LittleRock,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,Memphis,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,Memphis,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,Memphis,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,Memphis,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,Memphis,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,PineBluff,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,PineBluff,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,PineBluff,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,PineBluff,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,PineBluff,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,TexarkanaTexarkana,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,TexarkanaTexarkana,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,TexarkanaTexarkana,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,TexarkanaTexarkana,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,TexarkanaTexarkana,0,0,0,0,0,0,0,0,0,0,0,0,0
