Value,Area,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
ArtSmooth,Cumberland,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySmooth,Cumberland,0,0,0,0,0,0,0,0,0,0,0,0,0
LtVehEco,Cumberland,0,0,0,0,0,0,0,0,0,0,0,0,0
TruckEco,Cumberland,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSmooth,Hagerstown,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySmooth,Hagerstown,0,0,0,0,0,0,0,0,0,0,0,0,0
LtVehEco,Hagerstown,0,0,0,0,0,0,0,0,0,0,0,0,0
TruckEco,Hagerstown,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSmooth,Huntington,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySmooth,Huntington,0,0,0,0,0,0,0,0,0,0,0,0,0
LtVehEco,Huntington,0,0,0,0,0,0,0,0,0,0,0,0,0
TruckEco,Huntington,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSmooth,Morgantown,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySmooth,Morgantown,0,0,0,0,0,0,0,0,0,0,0,0,0
LtVehEco,Morgantown,0,0,0,0,0,0,0,0,0,0,0,0,0
TruckEco,Morgantown,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSmooth,Parkersburg,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySmooth,Parkersburg,0,0,0,0,0,0,0,0,0,0,0,0,0
LtVehEco,Parkersburg,0,0,0,0,0,0,0,0,0,0,0,0,0
TruckEco,Parkersburg,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSmooth,WeirtonSteubenville,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySmooth,WeirtonSteubenville,0,0,0,0,0,0,0,0,0,0,0,0,0
LtVehEco,WeirtonSteubenville,0,0,0,0,0,0,0,0,0,0,0,0,0
TruckEco,WeirtonSteubenville,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSmooth,Wheeling,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySmooth,Wheeling,0,0,0,0,0,0,0,0,0,0,0,0,0
LtVehEco,Wheeling,0,0,0,0,0,0,0,0,0,0,0,0,0
TruckEco,Wheeling,0,0,0,0,0,0,0,0,0,0,0,0,0
