County,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
ApacheCounty,1.0052790999999999,1.0052790999999999,1.0052790999999999,1.0052790999999999,1.0052790999999999,1.0052790999999999,1.0052790999999999,1.0052790999999999,1.0052790999999999,1.0052790999999999,1.0052790999999999,1.0052790999999999,1.0052790999999999
CochiseCounty,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503
CoconinoCounty,1.108651989,1.108651989,1.108651989,1.108651989,1.108651989,1.108651989,1.108651989,1.108651989,1.108651989,1.108651989,1.108651989,1.108651989,1.108651989
GilaCounty,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503
GrahamCounty,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503
GreenleeCounty,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503
LaPazCounty,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503
MaricopaCounty,1.214925488,1.214925488,1.214925488,1.214925488,1.214925488,1.214925488,1.214925488,1.214925488,1.214925488,1.214925488,1.214925488,1.214925488,1.214925488
MohaveCounty,1.166540807,1.166540807,1.166540807,1.166540807,1.166540807,1.166540807,1.166540807,1.166540807,1.166540807,1.166540807,1.166540807,1.166540807,1.166540807
NavajoCounty,1.0501928379999999,1.0501928379999999,1.0501928379999999,1.0501928379999999,1.0501928379999999,1.0501928379999999,1.0501928379999999,1.0501928379999999,1.0501928379999999,1.0501928379999999,1.0501928379999999,1.0501928379999999,1.0501928379999999
PimaCounty,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503
PinalCounty,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503
SantaCruzCounty,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503
YavapaiCounty,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503
YumaCounty,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503,1.1913503
