Value,Area,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
Access,Flagstaff,0,0,0,0,0,0,0,0,0,0,0,0,0
Incident,Flagstaff,0,0,0,0,0,0,0,0,0,0,0,0,0
Ramp,Flagstaff,0,0,0,0,0,0,0,0,0,0,0,0,0
Signal,Flagstaff,0,0,0,0,0,0,0,0,0,0,0,0,0
Access,PhoenixMesa,0,0,0,0,0,0,0,0,0,0,0,0,0
Incident,PhoenixMesa,0,0,0,0,0,0,0,0,0,0,0,0,0
Ramp,PhoenixMesa,0,0,0,0,0,0,0,0,0,0,0,0,0
Signal,PhoenixMesa,0,0,0,0,0,0,0,0,0,0,0,0,0
Access,PrescottValleyPrescott,0,0,0,0,0,0,0,0,0,0,0,0,0
Incident,PrescottValleyPrescott,0,0,0,0,0,0,0,0,0,0,0,0,0
Ramp,PrescottValleyPrescott,0,0,0,0,0,0,0,0,0,0,0,0,0
Signal,PrescottValleyPrescott,0,0,0,0,0,0,0,0,0,0,0,0,0
Access,Yuma,0,0,0,0,0,0,0,0,0,0,0,0,0
Incident,Yuma,0,0,0,0,0,0,0,0,0,0,0,0,0
Ramp,Yuma,0,0,0,0,0,0,0,0,0,0,0,0,0
Signal,Yuma,0,0,0,0,0,0,0,0,0,0,0,0,0
