Value,Area,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
PkgCost,Flagstaff,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,Flagstaff,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,Flagstaff,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,Flagstaff,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,Flagstaff,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,PhoenixMesa,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,PhoenixMesa,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,PhoenixMesa,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,PhoenixMesa,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,PhoenixMesa,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,PrescottValleyPrescott,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,PrescottValleyPrescott,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,PrescottValleyPrescott,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,PrescottValleyPrescott,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,PrescottValleyPrescott,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,Yuma,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,Yuma,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,Yuma,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,Yuma,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,Yuma,0,0,0,0,0,0,0,0,0,0,0,0,0
