"County","Metropolitan","Town"
"AlbanyCounty",118.290070126102,3.935426874726
"AlleganyCounty",0,5.58045189762
"BronxCounty",39.636674174814,0
"BroomeCounty",66.58568759342,0
"CattaraugusCounty",0,18.527008330602
"CayugaCounty",0,14.855781788028
"ChautauquaCounty",0,37.79370623958
"ChemungCounty",36.515768851492,0
"ChenangoCounty",0,3.541751870098
"ClintonCounty",0,25.91096158922
"ColumbiaCounty",0,11.151524605456
"CortlandCounty",0,10.669266991172
"DelawareCounty",0,5.308997867194
"DutchessCounty",165.974918482684,9.092092831044
"ErieCounty",311.28646526465,17.185008898674
"EssexCounty",0,5.83095487522
"FranklinCounty",0,10.095059185588
"FultonCounty",0,14.154664185554
"GeneseeCounty",0,11.620864405126
"GreeneCounty",0.089709255292,8.346968094814
"HamiltonCounty",0,0
"HerkimerCounty",2.319879581226,15.160451787412
"JeffersonCounty",40.942532915134,1.971937200192
"KingsCounty",64.423214075554,0
"LewisCounty",0,1.772826715404
"LivingstonCounty",0,20.481014567812
"MadisonCounty",0.381276497204,16.499905648854
"MonroeCounty",280.22376785555,14.389682542444
"MontgomeryCounty",0,16.166330895444
"NassauCounty",258.800461318086,0
"NewYorkCounty",22.828679593366,0
"NiagaraCounty",68.643786157626,25.07789440045
"OneidaCounty",60.069885840108,29.060442707664
"OnondagaCounty",186.446327218838,2.805315201072
"OntarioCounty",28.736262588118,10.821042142964
"OrangeCounty",152.003043478174,32.644831821622
"OrleansCounty",0,8.21223702971
"OswegoCounty",8.106166316066,20.767973296252
"OtsegoCounty",0,9.834670066278
"PutnamCounty",77.623572727726,2.775952143972
"QueensCounty",105.608336035594,0
"RensselaerCounty",67.303975151834,1.624410651012
"RichmondCounty",58.370325840224,0
"RocklandCounty",119.359352974064,0
"StLawrenceCounty",0,19.479760189536
"SaratogaCounty",101.988995038086,1.780699721286
"SchenectadyCounty",60.529178879636,0
"SchoharieCounty",0,3.154672259834
"SchuylerCounty",0,2.539111385642
"SenecaCounty",0,8.438306700546
"SteubenCounty",1.282865207914,19.653582537732
"SuffolkCounty",562.220719184752,29.810033485728
"SullivanCounty",0,14.520471506128
"TiogaCounty",6.30175220994,6.237179739256
"TompkinsCounty",24.58052938711,3.953320385814
"UlsterCounty",79.003603978858,4.46754570129
"WarrenCounty",27.714103875358,2.530187796218
"WashingtonCounty",6.939835185996,3.73076655979
"WayneCounty",15.508780270446,16.107377367166
"WestchesterCounty",271.137437982958,3.921514847462
"WyomingCounty",0,6.248337314852
"YatesCounty",0,3.85650453711
