,Auto,LightTruck
0,0.0145506101412786,0.0387058139969324
1,0.0936706292707938,0.132078103151401
2,0.172685617715504,0.224609445688699
3,0.251128527310716,0.314738256013148
4,0.328440460277506,0.400712614701002
5,0.404033251305899,0.48102903637509
6,0.477260088548606,0.554723897042273
7,0.547432782526333,0.621347010961526
8,0.613792718696378,0.680756779710196
9,0.675681931676341,0.733115970090228
10,0.732567833756132,0.778924699543286
11,0.784011750524043,0.81889525788373
12,0.829647456611984,0.853745832061051
13,0.869185667710145,0.883980742360484
14,0.902460857215646,0.90984439615676
15,0.929506283620139,0.931472153431142
16,0.95060143952151,0.949007486908698
17,0.966317049003982,0.962697316096355
18,0.977456042975995,0.972956205249727
19,0.984937574316699,0.980342012844418
20,0.989681100309193,0.985482984141463
21,0.992519424879042,0.988996952318632
22,0.994143063893341,0.991431795487186
23,0.995068540574793,0.993199361087429
24,0.995640926171747,0.994556274505445
25,0.996070700977079,0.995641536170621
26,0.99647565133387,0.996538842944344
27,0.99691173474365,0.997304533458153
28,0.997400412441827,0.997979789551144
29,0.997939546647094,0.998591215036694
30,0.998513940179163,0.999160780648737
31,0.999109857328171,0.999705617145916
32,1,1
