"SCTG","Medium","Heavy","N_Medium","N_Heavy"
1,0.122549959181878,0.877450040818122,2,0
2,0.836048366633532,0.163951633366468,13,2
3,0.712938472628127,0.287061527371873,38,11
4,0.354910483965698,0.645089516034302,12,11
5,0.0763722238391646,0.923627776160835,5,2
6,0.562980655885124,0.437019344114876,14,2
7,0.292113218013454,0.707886781986546,22,28
8,0.233455388714992,0.766544611285008,5,4
9,0.134342821827482,0.865657178172518,0,0
10,0.511086890555729,0.488913109444271,1,1
11,0.532061763030145,0.467938236969855,6,1
12,0.790299425040496,0.209700574959504,77,11
13,0.574043705293349,0.425956294706651,5,0
14,0.296984478905375,0.703015521094625,1,0
15,0.254762106060935,0.745237893939064,0,1
16,0.292247289852626,0.707752710147374,0,0
17,0.0512840369554983,0.948715963044502,0,6
18,0.570068275162652,0.429931724837348,21,10
19,0.458896381705954,0.541103618294046,4,2
20,0.153884141884506,0.846115858115494,0,4
21,0.48565728180227,0.51434271819773,0,0
22,0.634547071721447,0.365452928278553,3,2
23,0.220262195048898,0.779737804951102,4,1
24,0.143309869173441,0.856690130826559,1,1
25,0.311882810204202,0.688117189795798,6,6
26,0.581156462038816,0.418843537961184,22,9
27,0.0664638925860683,0.933536107413932,0,3
28,0.13006920545436,0.86993079454564,3,4
29,0.499509853805331,0.500490146194669,3,2
30,0.122154702334916,0.877845297665084,3,2
31,0.786097714141671,0.213902285858329,37,7
32,0.340237698703809,0.659762301296191,8,5
33,0.635025018980677,0.364974981019322,44,11
34,0.179911491957263,0.820088508042737,12,18
35,0.267488635666556,0.732511364333444,5,2
36,0.656456950459678,0.343543049540322,18,5
37,0.0687078468861626,0.931292153113837,0,3
38,0.301345390186715,0.698654609813286,1,0
39,0.894663611909321,0.105336388090679,10,1
40,0.588006057488098,0.411993942511902,146,64
41,0.776991521331162,0.223008478668838,55,7
43,0.0839620970042102,0.91603790299579,8,25
99,0.646446399835973,0.353553600164027,2,0
