"SCTG","PctEmpty","N"
1,0.404712182455824,2
2,0.431106659030576,17
3,0.333458953723935,55
4,0.497535234240716,29
5,0.199516035193507,7
6,0.279139745542539,26
7,0.24174682872608,58
8,0.310464697660858,11
9,0.220797674677544,0
10,0.345868222703136,3
11,0.355494922833132,12
12,0.448148383613085,93
13,0.382289317879428,5
14,0.330631811974,2
15,0.394477968299597,1
16,0.411406611770122,0
17,0.405256894636644,7
18,0.371579400206348,34
19,0.307658966212607,8
20,0.319153846071907,4
21,0.163003296356002,0
22,0.381398011930285,5
23,0.329297413853261,6
24,0.259173648542417,2
25,0.472922176804793,14
26,0.426335686162424,33
27,0.207833893632727,3
28,0.216947168869503,7
29,0.142965266998763,6
30,0.150707615637309,5
31,0.443655831390817,51
32,0.262407310361363,14
33,0.215651643590278,60
34,0.337929916761682,42
35,0.159588441529491,7
36,0.400238479487532,29
37,0.179037995207116,3
38,0.253528170079209,1
39,0.416634704301443,12
40,0.185559403178531,238
41,0.366943714714113,67
43,0.0855323645775441,39
99,0.377666020609811,2
