"County","Metropolitan","Town"
"HawaiiCounty",0,86.7386637244
"HonoluluCounty",209.206174478154,9.373926827638
"KalawaoCounty",0,0
"KauaiCounty",0,35.7985087105
"MauiCounty",16.677294421224,35.339474745414
