"County","FIPS","StateFIPS","CountyFIPS"
"HawaiiCounty",15001,15,1
"HonoluluCounty",15003,15,3
"KalawaoCounty",15005,15,5
"KauaiCounty",15007,15,7
"MauiCounty",15009,15,9
