Value,Area,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
PkgCost,Logan,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,Logan,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,Logan,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,Logan,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,Logan,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,SaltLakeCityWestValleyCity,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,SaltLakeCityWestValleyCity,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,SaltLakeCityWestValleyCity,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,SaltLakeCityWestValleyCity,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,SaltLakeCityWestValleyCity,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,StGeorge,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,StGeorge,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,StGeorge,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,StGeorge,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,StGeorge,0,0,0,0,0,0,0,0,0,0,0,0,0
