Value,Area,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
ArtExt,Logan,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSev,Logan,0,0,0,0,0,0,0,0,0,0,0,0,0
FwyExt,Logan,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySev,Logan,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtExt,SaltLakeCityWestValleyCity,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSev,SaltLakeCityWestValleyCity,0,0,0,0,0,0,0,0,0,0,0,0,0
FwyExt,SaltLakeCityWestValleyCity,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySev,SaltLakeCityWestValleyCity,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtExt,StGeorge,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSev,StGeorge,0,0,0,0,0,0,0,0,0,0,0,0,0
FwyExt,StGeorge,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySev,StGeorge,0,0,0,0,0,0,0,0,0,0,0,0,0
