"County","Metropolitan","Town","Rural"
"FairfieldCounty",0.9542,0,0.0458
"HartfordCounty",0.9458,1e-04,0.0541
"LitchfieldCounty",0.3468,0.2387,0.4145
"MiddlesexCounty",0.6796,0.075,0.2454
"NewHavenCounty",0.9636,0,0.0364
"NewLondonCounty",0.6861,0.0558,0.2581
"TollandCounty",0.531,0.0869,0.3821
"WindhamCounty",0.278,0.2243,0.4976
