County,Region,Msa
FairfieldCounty,,NewYorkNewark
HartfordCounty,,NewYorkNewark
LitchfieldCounty,,NewYorkNewark
MiddlesexCounty,,NewYorkNewark
NewHavenCounty,,NewYorkNewark
NewLondonCounty,,NorwichNewLondon
TollandCounty,,NewYorkNewark
WindhamCounty,,Worcester
