"County","Metropolitan","Town"
"AlamedaCounty",271.260922669006,0
"AlpineCounty",0,0
"AmadorCounty",0,7.709002879868
"ButteCounty",34.409516031948,50.031075152186
"CalaverasCounty",0,10.358286926802
"ColusaCounty",0,4.94581410971
"ContraCostaCounty",301.047585014572,4.711607725326
"DelNorteCounty",0,11.877312581322
"ElDoradoCounty",34.236293300158,41.06617744741
"FresnoCounty",171.283908241736,42.401130131736
"GlennCounty",0,8.448854234982
"HumboldtCounty",0,45.488012146818
"ImperialCounty",31.28506706447,11.160020007762
"InyoCounty",0,4.260328232808
"KernCounty",148.355819352532,71.602553737578
"KingsCounty",27.743263456704,11.678941095762
"LakeCounty",0,26.616857203944
"LassenCounty",0,5.321951975396
"LosAngelesCounty",1415.03245110436,7.841246289786
"MaderaCounty",22.391808269182,17.209314791778
"MarinCounty",80.810348982758,0
"MariposaCounty",0,0
"MendocinoCounty",0,29.000279135718
"MercedCounty",55.63129817492,14.443426010334
"ModocCounty",0,1.905324952642
"MonoCounty",0,3.322396513042
"MontereyCounty",90.26252594443,16.520644731682
"NapaCounty",30.356664342064,10.423349747026
"NevadaCounty",0,46.865363463968
"OrangeCounty",523.860180846094,0
"PlacerCounty",103.056885988338,39.346583000848
"PlumasCounty",0,3.67898449006
"RiversideCounty",681.533031807748,27.506127716446
"SacramentoCounty",317.032851446606,12.111321667584
"SanBenitoCounty",0,11.444110770546
"SanBernardinoCounty",524.844860637714,100.999329897442
"SanDiegoCounty",740.738902839378,19.527009421786
"SanFranciscoCounty",46.666231357468,0
"SanJoaquinCounty",152.522883488934,3.403165190422
"SanLuisObispoCounty",74.95752181534,22.636455237748
"SanMateoCounty",133.37195903686,7.4279461066
"SantaBarbaraCounty",95.492326569384,10.482109065998
"SantaClaraCounty",330.782928612808,0
"SantaCruzCounty",79.25485831095,0
"ShastaCounty",71.058920191068,5.41219250704
"SierraCounty",0.007103504596,0
"SiskiyouCounty",0,12.269520012248
"SolanoCounty",104.430261999296,9.389260868568
"SonomaCounty",119.295287069204,24.695706702526
"StanislausCounty",109.569257997584,9.982540954646
"SutterCounty",22.562922884052,1.901264317908
"TehamaCounty",0,16.225223805708
"TrinityCounty",0,0
"TulareCounty",83.94786634463,27.790919640462
"TuolumneCounty",0,31.203316529704
"VenturaCounty",215.115994161792,7.10584823514
"YoloCounty",42.88250550295,3.88293514952
"YubaCounty",16.095113223238,2.491669488494
