"SCTG","PctEmpty","N"
1,0.404712182455824,2
2,0.409262159847782,2
3,0.295792556943207,5
4,0.40062253072999,3
5,0.199516035193507,9
6,0.416564817327459,12
7,0.267392378240891,20
8,0.209453973305391,6
9,0.220797674677544,0
10,0.345868222703136,3
11,0.475724459628016,14
12,0.42563185595921,140
13,0.382289317879428,8
14,0.330631811974,1
15,0.394477968299597,0
16,0.411406611770122,2
17,0.469270117862223,16
18,0.435210418361932,33
19,0.307658966212607,9
20,0.319153846071907,4
21,0.163003296356002,0
22,0.381398011930285,2
23,0.329297413853261,3
24,0.259173648542417,3
25,0.225991111935968,10
26,0.489048214301913,22
27,0.207833893632727,0
28,0.216947168869503,2
29,0.142965266998763,2
30,0.150707615637309,4
31,0.42624264131393,44
32,0.217604044021483,5
33,0.199825311128152,53
34,0.286673657510645,34
35,0.159588441529491,6
36,0.387127215954273,22
37,0.179037995207116,9
38,0.253528170079209,0
39,0.308561483520813,11
40,0.165657993352641,182
41,0.23134546344565,41
43,0.19306934972694,75
99,0.411074759733602,17
