"County","Metropolitan","Town"
"AlachuaCounty",87.039175405244,6.147382452708
"BakerCounty",0,9.663441551318
"BayCounty",91.020958072192,6.860550298602
"BradfordCounty",0,6.189894213418
"BrevardCounty",265.925652491222,0
"BrowardCounty",393.169043439732,0
"CalhounCounty",0,3.942308756774
"CharlotteCounty",115.777872752574,1.959975760232
"CitrusCounty",88.673625094358,15.309783685748
"ClayCounty",102.11313725584,6.016507388278
"CollierCounty",152.517272268568,25.807180460436
"ColumbiaCounty",0,25.068834130918
"DeSotoCounty",1.591316304184,10.128075925914
"DixieCounty",0,3.474762786996
"DuvalCounty",382.53910286777,0
"EscambiaCounty",171.519204978168,2.254390890496
"FlaglerCounty",52.620726517424,0
"FranklinCounty",0,2.794211679756
"GadsdenCounty",0.76176573243,12.22380206053
"GilchristCounty",0,1.939850193482
"GladesCounty",0,2.67000150805
"GulfCounty",0,2.891127142776
"HamiltonCounty",0,2.194048939426
"HardeeCounty",0,10.216937687316
"HendryCounty",0,14.747459713622
"HernandoCounty",97.909684936448,2.989136818864
"HighlandsCounty",46.170466736918,18.838442837026
"HillsboroughCounty",514.087824939902,0
"HolmesCounty",0,3.569764342402
"IndianRiverCounty",82.260242301974,1.871441799428
"JacksonCounty",0,8.575653992802
"JeffersonCounty",0,0
"LafayetteCounty",0,0
"LakeCounty",149.544682237016,11.410424529352
"LeeCounty",364.71085073981,1.187518091218
"LeonCounty",125.734796997826,2.234406250976
"LevyCounty",0,3.017348133698
"LibertyCounty",0,0
"MadisonCounty",0,2.001109136802
"ManateeCounty",146.14340238266,0
"MarionCounty",146.296290666518,25.689776494786
"MartinCounty",72.780113872114,2.704683892404
"MiamiDadeCounty",410.933014217916,0
"MonroeCounty",0,37.724383942092
"NassauCounty",0,41.049441084016
"OkaloosaCounty",67.82899587923,23.567450248982
"OkeechobeeCounty",0,24.797196702042
"OrangeCounty",419.75970053416,5.173578768326
"OsceolaCounty",124.294543101142,15.735961915042
"PalmBeachCounty",432.060450406678,22.931058013584
"PascoCounty",251.774235423488,0.031089319142
"PinellasCounty",251.855880166306,0
"PolkCounty",280.215170908418,40.717613056054
"PutnamCounty",0,38.342615483818
"StJohnsCounty",88.762476817108,6.44927985363
"StLucieCounty",148.279242970668,0
"SantaRosaCounty",96.743077743448,0
"SarasotaCounty",182.158869915102,0
"SeminoleCounty",165.35661975921,0
"SumterCounty",30.07280330997,5.142991767886
"SuwanneeCounty",0,5.600874376808
"TaylorCounty",0,6.846575722814
"UnionCounty",0,4.91936612271
"VolusiaCounty",223.181500076238,0
"WakullaCounty",0,14.944041616412
"WaltonCounty",10.00103987367,14.585658265094
"WashingtonCounty",0,3.74777242238
