"SCTG","Payload","N"
1,12.2468285097997,1
2,13.9906102244086,3
3,10.2608540398078,34
4,11.2798150119434,3
5,15.3568767024241,2
6,1.29575683136232,13
7,10.6130471333863,41
8,12.753954011386,11
9,12.5303662811142,0
10,12.7559630168912,4
11,20.0989376374956,28
12,18.6652430879523,23
13,14.57148120894,2
14,19.7343283246373,0
15,21.9759244651015,1
16,14.0428921341034,0
17,24.3515448152176,4
18,10.2513561430804,10
19,5.4480919712298,13
20,14.6935220971178,2
21,5.12434471305138,0
22,11.1706656612122,13
23,12.2174191704086,2
24,9.66549316294252,4
25,17.0921638926997,14
26,9.84031034331522,23
27,16.5382555630002,4
28,13.1552492378572,3
29,5.51350467372506,4
30,10.307661585523,7
31,17.0475951782546,98
32,12.2402812906222,7
33,3.77698175368422,53
34,9.46948849306498,30
35,6.91185118160956,6
36,5.36753134914508,21
37,17.1134794135312,5
38,4.51852664992441,1
39,3.59738462032254,20
40,6.34707244676835,233
41,9.56110698682707,54
43,12.8301134524669,27
99,10.8934974922361,7
