,Age0to14,Age15to19,Age20to29,Age30to54,Age55to64,Age65Plus
0-0-0-0-0-1,0,0,0,0,0,0.347391698193638
0-0-0-0-0-2,0,0,0,0,0,0.44354451963553
0-0-0-0-1-0,0,0,0,0,0.139157155399473,0
0-0-0-0-1-1,0,0,0,0,0.103639556229547,0.0691906005221932
0-0-0-0-1-2,0,0,0,0,0.00263388937664618,0.00372995151063036
0-0-0-0-2-0,0,0,0,0,0.418868225716338,0
0-0-0-0-2-1,0,0,0,0,0.00618564929363876,0.00202483082005648
0-0-0-0-2-2,0,0,0,0,0.000798148295953388,0.000586135237384771
0-0-0-1-0-0,0,0,0,0.103671129996541,0,0
0-0-0-1-0-1,0,0,0,0.0122634517515688,0,0.0330633558906591
0-0-0-1-0-2,0,0,0,0.0064627698996986,0,0.0351947567538765
0-0-0-1-1-0,0,0,0,0.0292405751272296,0.118086040386304,0
0-0-0-1-1-1,0,0,0,0.00242106823459657,0.009777316625429,0.00652741514360313
0-0-0-1-1-2,0,0,0,0.000167992489747517,0.00067842605156038,0.00106570043160867
0-0-0-1-2-0,0,0,0,0.00289539997035427,0.0234655599010296,0
0-0-0-1-2-1,0,0,0,0.000118582933939424,0.000997685369941735,0.000319710129482602
0-0-0-1-2-2,0,0,0,9.88191116161866e-06,0.000119722244393008,5.32850215804337e-05
0-0-0-2-0-0,0,0,0,0.190878995997826,0,0
0-0-0-2-0-1,0,0,0,0.00522753100449627,0,0.00668727020834443
0-0-0-2-0-2,0,0,0,0.00210484707742477,0,0.00535514466883359
0-0-0-2-1-0,0,0,0,0.00270764365828351,0.00526777875329236,0
0-0-0-2-1-1,0,0,0,0.000642324225505213,0.00123712985872775,0.000825917834496723
0-0-0-2-1-2,0,0,0,3.95276446464746e-05,7.98148295953388e-05,0.000106570043160867
0-0-0-2-2-0,0,0,0,0.000563268936212263,0.00203527815468114,0
0-0-1-0-0-0,0,0,0.142917990891517,0,0,0
0-0-1-0-0-1,0,0,0.00340748992496969,0,0,0.00277082112218255
0-0-1-0-0-2,0,0,0.00235903148651748,0,0,0.00386316406458145
0-0-1-0-1-0,0,0,0.00573375708528554,0,0.00698379758959215,0
0-0-1-0-1-1,0,0,0.0033091969463648,0,0.00403064889456461,0.0026908935898119
0-0-1-0-1-2,0,0,0.000131057304806527,0,0.000159629659190678,0.000213140086321735
0-0-1-0-2-0,0,0,0.0127125585662331,0,0.0309681538829915,0
0-0-1-0-2-1,0,0,0.000262114609613053,0,0.000638518636762711,0.000213140086321735
0-0-1-1-0-0,0,0,0.0569116346122342,0.0171648796877316,0,0
0-0-1-1-0-1,0,0,0.00193309524589627,0.000583032758535501,0,0.0015719081366228
0-0-1-1-0-2,0,0,0.00078634382883916,0.000237165867878848,0,0.00130548302872063
0-0-1-1-1-0,0,0,0.0121228006946037,0.0036563071297989,0.0147657434751377,0
0-0-1-1-1-1,0,0,0.000688050850234265,0.000207520134393992,0.000838055710751057,0.000559492726594554
0-0-1-1-1-2,0,0,3.27643262016317e-05,9.88191116161866e-06,3.99074147976694e-05,7.99275323706506e-05
0-0-1-1-2-0,0,0,0.00127780872186363,0.000385394535303128,0.00311277835421821,0
0-0-1-1-2-1,0,0,3.27643262016317e-05,9.88191116161866e-06,7.98148295953388e-05,2.66425107902169e-05
0-0-1-2-0-0,0,0,0.0406277644900233,0.0249122980384406,0,0
0-0-1-2-0-1,0,0,0.000917401133645687,0.000573150847373882,0,0.000745990302126072
0-0-1-2-0-2,0,0,0.000262114609613053,0.000167992489747517,0,0.00042628017264347
0-0-1-2-1-0,0,0,0.000884636807444055,0.000553387025050645,0.00107750019953707,0
0-0-1-2-1-1,0,0,0.00019658595720979,0.000177874400909136,0.000239444488786016,0.000159855064741301
0-0-1-2-2-0,0,0,0.000229350283411422,0.00014822866742428,0.000558703807167372,0
0-0-1-2-2-1,0,0,3.27643262016317e-05,2.9645733484856e-05,7.98148295953388e-05,2.66425107902169e-05
0-0-1-2-2-2,0,0,3.27643262016317e-05,3.95276446464746e-05,0.000119722244393008,5.32850215804337e-05
0-0-2-0-0-0,0,0,0.229088168801809,0,0,0
0-0-2-0-0-1,0,0,0.000655286524032633,0,0,0.000266425107902169
0-0-2-0-0-2,0,0,0.00019658595720979,0,0,0.000159855064741301
0-0-2-0-1-0,0,0,0.0019658595720979,0,0.00111740761433474,0
0-0-2-0-1-1,0,0,0.000819108155040792,0,0.000478888977572033,0.000319710129482602
0-0-2-0-2-0,0,0,0.00347301857737296,0,0.00399074147976694,0
0-0-2-0-2-1,0,0,6.55286524032633e-05,0,7.98148295953388e-05,2.66425107902169e-05
0-0-2-1-0-0,0,0,0.0104190557321189,0.00145264094075794,0,0
0-0-2-1-0-1,0,0,0.000556993545427738,7.90552892929493e-05,0,0.000213140086321735
0-0-2-1-0-2,0,0,0.000294878935814685,3.95276446464746e-05,0,0.000239782597111952
0-0-2-1-1-0,0,0,0.00504570623505128,0.000731261425959781,0.00295314869502754,0
0-0-2-1-1-1,0,0,0.000229350283411422,2.9645733484856e-05,0.000119722244393008,7.99275323706506e-05
0-0-2-1-2-0,0,0,0.000491464893024475,6.91733781313306e-05,0.000558703807167372,0
0-0-2-1-2-2,0,0,6.55286524032633e-05,9.88191116161866e-06,7.98148295953388e-05,5.32850215804337e-05
0-0-2-2-0-0,0,0,0.0197896530257855,0.00562280745096102,0,0
0-0-2-2-0-1,0,0,0.000294878935814685,7.90552892929493e-05,0,0.000106570043160867
0-0-2-2-0-2,0,0,0.000131057304806527,3.95276446464746e-05,0,0.000106570043160867
0-0-2-2-1-0,0,0,0.000556993545427738,0.000177874400909136,0.000319259318381355,0
0-1-0-0-0-0,0,0.092496054330671,0,0,0,0
0-1-0-0-0-1,0,0.00148261514180496,0,0,0,0.000825917834496723
0-1-0-0-0-2,0,0.00110000478262949,0,0,0,0.00125219800714019
0-1-0-0-1-0,0,0.00315653546319767,0,0,0.00263388937664618,0
0-1-0-0-1-1,0,0.00143478884690803,0,0,0.00119722244393008,0.000799275323706506
0-1-0-0-2-0,0,0.00679133387536468,0,0,0.0113337058025381,0
0-1-0-0-2-1,0,0.000191305179587737,0,0,0.000319259318381355,0.000106570043160867
0-1-0-1-0-0,0,0.039361040700177,0,0.00813281288601215,0,0
0-1-0-1-0-1,0,0.00215218327036205,0,0.00044468600227284,0,0.00119891298555976
