"County","Metropolitan","Town"
"AndersonCounty",0,17.024769232736
"AndrewsCounty",0,6.25212072835
"AngelinaCounty",0,41.434559682222
"AransasCounty",0,16.902173353492
"ArcherCounty",0.64204515478,0
"ArmstrongCounty",0,0
"AtascosaCounty",0,10.411729621234
"AustinCounty",0,5.382724430196
"BaileyCounty",0,2.427265744384
"BanderaCounty",0,0
"BastropCounty",0,18.550601865516
"BaylorCounty",0,0
"BeeCounty",0,12.163993702424
"BellCounty",118.917549582932,0.392161484788
"BexarCounty",517.1877023761,3.053507358202
"BlancoCounty",0,0
"BordenCounty",0,0
"BosqueCounty",0,2.171517957216
"BowieCounty",44.25202860205,9.136093787168
"BrazoriaCounty",118.689985311254,10.700116927074
"BrazosCounty",71.423660325714,0
"BrewsterCounty",0,4.177535994846
"BriscoeCounty",0,0
"BrooksCounty",0,2.054304339852
"BrownCounty",0,16.980016149916
"BurlesonCounty",0,3.042070244758
"BurnetCounty",0,14.385380980062
"CaldwellCounty",5.878629591874,10.925766518934
"CalhounCounty",0,5.51581649231
"CallahanCounty",0,2.840352027062
"CameronCounty",163.864988813794,10.558864213088
"CampCounty",0,4.226093726774
"CarsonCounty",0,0.51147318042
"CassCounty",0,9.835883198762
"CastroCounty",0,1.99224191827
"ChambersCounty",15.203437681378,6.005020081574
"CherokeeCounty",0.052019908562,12.848911237182
"ChildressCounty",0,2.706900117884
"ClayCounty",0,1.315538703562
"CochranCounty",0,0
"CokeCounty",0,0
"ColemanCounty",0,2.500147130108
"CollinCounty",262.28083571155,6.83460192759
"CollingsworthCounty",0,0
"ColoradoCounty",0,4.958511846184
"ComalCounty",37.639115632004,6.534804921548
"ComancheCounty",0,2.460797544778
"ConchoCounty",0,0
"CookeCounty",0,8.23643018103
"CoryellCounty",19.880544876392,6.38443016171
"CottleCounty",0,0
"CraneCounty",0,1.335897089818
"CrockettCounty",0,1.805132255846
"CrosbyCounty",0,0
"CulbersonCounty",0,0
"DallamCounty",0,2.208709618468
