,Age0to14,Age15to19,Age20to29,Age30to54,Age55to64,Age65Plus
0-0-0-0-0-1,0,0,0,0,0,0.319606087735004
0-0-0-0-0-2,0,0,0,0,0,0.386619846850527
0-0-0-0-1-0,0,0,0,0,0.1486781811773,0
0-0-0-0-1-1,0,0,0,0,0.0985548114205146,0.0729067978548644
0-0-0-0-1-2,0,0,0,0,0.00466455175655035,0.0071794247768381
0-0-0-0-2-0,0,0,0,0,0.318152978498414,0
0-0-0-0-2-1,0,0,0,0,0.0106567970861238,0.0039026171002425
0-0-0-0-2-2,0,0,0,0,0.000646222535542239,0.000521507853039087
0-0-0-1-0-0,0,0,0,0.107044543188469,0,0
0-0-0-1-0-1,0,0,0,0.0128291969220765,0,0.0411556614023346
0-0-0-1-0-2,0,0,0,0.00466565514251653,0,0.0303256816542229
0-0-0-1-1-0,0,0,0,0.0268478378671291,0.116425801903419,0
0-0-0-1-1-1,0,0,0,0.0026742169719302,0.0115967571378216,0.00857880418249298
0-0-0-1-1-2,0,0,0,0.00014901918283299,0.000646222535542239,0.000982173123223614
0-0-0-1-2-0,0,0,0,0.00248997507315487,0.0216073316884032,0
0-0-0-1-2-1,0,0,0,0.000119215346266392,0.00105745505816003,0.000382439092228664
0-0-0-1-2-2,0,0,0,2.70943968787255e-06,2.34990012924451e-05,3.47671902026058e-05
0-0-0-2-0-0,0,0,0,0.153478920559228,0,0
0-0-0-2-0-1,0,0,0,0.00711227918066544,0,0.0106648355946493
0-0-0-2-0-2,0,0,0,0.00185867562588057,0,0.00557144222996758
0-0-0-2-1-0,0,0,0,0.0038988837108486,0.00794266243684643,0
0-0-0-2-1-1,0,0,0,0.000829088544489,0.00165667959111738,0.00122554345464185
0-0-0-2-1-2,0,0,0,4.87699143817059e-05,0.000105745505816003,0.000156452355911726
0-0-0-2-2-0,0,0,0,0.000820960225425382,0.00334860768417342,0
0-0-0-2-2-1,0,0,0,4.87699143817059e-05,0.000187992010339561,6.95343804052116e-05
0-0-0-2-2-2,0,0,0,5.4188793757451e-06,2.34990012924451e-05,1.73835951013029e-05
0-0-1-0-0-0,0,0,0.124021917425749,0,0,0
0-0-1-0-0-1,0,0,0.00343419537221233,0,0,0.00427636439492051
0-0-1-0-0-2,0,0,0.00203120092136949,0,0,0.00514554414998566
0-0-1-0-1-0,0,0,0.00550727672495027,0,0.00927035600986958,0
0-0-1-0-1-1,0,0,0.00263148710431717,0,0.0044295617436259,0.0032768076765956
0-0-1-0-1-2,0,0,9.07409346316267e-05,0,0.000152743508400893,0.000234678533867589
0-0-1-0-2-0,0,0,0.0067706697378983,0,0.0229115262601339,0
0-0-1-0-2-1,0,0,0.00027222280389488,0,0.000939960051697803,0.000338980104475407
0-0-1-0-2-2,0,0,2.79202875789621e-05,0,9.39960051697803e-05,6.95343804052116e-05
0-0-1-1-0-0,0,0,0.0464104980281297,0.0180150644846646,0,0
0-0-1-1-0-1,0,0,0.00245698530694866,0.000953722770131137,0,0.00305951273782931
0-0-1-1-0-2,0,0,0.000767807908421457,0.00029803836566598,0,0.00195565444889658
0-0-1-1-1-0,0,0,0.0086483090775835,0.00335699577327409,0.0145576313006697,0
0-0-1-1-1-1,0,0,0.000795728196000419,0.00030887612441747,0.00133944307366937,0.000990864920774265
0-0-1-1-1-2,0,0,9.07409346316267e-05,3.52227159423431e-05,0.000152743508400893,0.000243370331418241
0-0-1-1-2-0,0,0,0.000900429274421527,0.000349517719735559,0.00304312066737164,0
0-0-1-1-2-1,0,0,6.98007189474052e-05,2.70943968787255e-05,0.000270238514863118,8.69179755065145e-05
0-0-1-2-0-0,0,0,0.0276061843436987,0.022130703370543,0,0
0-0-1-2-0-1,0,0,0.00138903430705336,0.00116234962609732,0,0.00172966771257964
0-0-1-2-0-2,0,0,0.000293163019579102,0.000262815649723637,0,0.000747494589356025
0-0-1-2-1-0,0,0,0.00108889121557952,0.000921209493876666,0.00183292210081072,0
0-0-1-2-1-1,0,0,0.000195442013052734,0.000165275820960225,0.000328986018094231,0.000243370331418241
0-0-1-2-1-2,0,0,2.79202875789621e-05,2.43849571908529e-05,4.69980025848901e-05,7.82261779558631e-05
0-0-1-2-2-0,0,0,0.00026524273200014,0.000227592933781294,0.000951709552344025,0
0-0-1-2-2-2,0,0,1.3960143789481e-05,2.16755175029804e-05,8.22465045235577e-05,6.08425828545602e-05
0-0-2-0-0-0,0,0,0.156723554252609,0,0,0
0-0-2-0-0-1,0,0,0.000970229993368932,0,0,0.000573658638342996
0-0-2-0-0-2,0,0,0.000349003594737026,0,0,0.000443281675083224
0-0-2-0-1-0,0,0,0.0024988657383171,0,0.00199741510985783,0
0-0-2-0-1-1,0,0,0.000844588699263602,0,0.000657972036188462,0.000486740662836481
0-0-2-0-1-2,0,0,2.79202875789621e-05,0,2.34990012924451e-05,3.47671902026058e-05
0-0-2-0-2-0,0,0,0.00248490559452762,0,0.00393608271648455,0
0-0-2-0-2-1,0,0,0.000118661222210589,0,0.000176242509693338,6.08425828545602e-05
0-0-2-0-2-2,0,0,1.3960143789481e-05,0,2.34990012924451e-05,1.73835951013029e-05
0-0-2-1-0-0,0,0,0.0146023104037972,0.00251436003034572,0,0
0-0-2-1-0-1,0,0,0.000984190137158413,0.000170694700335971,0,0.000547583245691041
0-0-2-1-0-2,0,0,0.00026524273200014,4.06415953180882e-05,0,0.000260753926519544
0-0-2-1-1-0,0,0,0.00460684745052874,0.000820960225425382,0.00356009869580543,0
0-0-2-1-1-1,0,0,0.000390884026105469,7.04454318846863e-05,0.000305487016801786,0.000225986736316938
0-0-2-1-1-2,0,0,1.3960143789481e-05,2.70943968787255e-06,1.17495006462225e-05,1.73835951013029e-05
0-0-2-1-2-0,0,0,0.000565385823473982,8.94115096997941e-05,0.00078721654329691,0
0-0-2-1-2-1,0,0,3.49003594737026e-05,5.4188793757451e-06,5.87475032311127e-05,1.73835951013029e-05
0-0-2-2-0-0,0,0,0.017645621749904,0.0065731006827788,0,0
0-0-2-2-0-1,0,0,0.000628206470526646,0.000249268451284274,0,0.000365055497127361
