Value,Area,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
ArtExt,Bend,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSev,Bend,0,0,0,0,0,0,0,0,0,0,0,0,0
FwyExt,Bend,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySev,Bend,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtExt,Corvallis,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSev,Corvallis,0,0,0,0,0,0,0,0,0,0,0,0,0
FwyExt,Corvallis,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySev,Corvallis,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtExt,Eugene,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSev,Eugene,0,0,0,0,0,0,0,0,0,0,0,0,0
FwyExt,Eugene,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySev,Eugene,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtExt,Longview,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSev,Longview,0,0,0,0,0,0,0,0,0,0,0,0,0
FwyExt,Longview,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySev,Longview,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtExt,Medford,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSev,Medford,0,0,0,0,0,0,0,0,0,0,0,0,0
FwyExt,Medford,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySev,Medford,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtExt,Portland,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSev,Portland,0,0,0,0,0,0,0,0,0,0,0,0,0
FwyExt,Portland,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySev,Portland,0,0,0,0,0,0,0,0,0,0,0,0,0
