"FAFZone","BarbourCounty","BerkeleyCounty","BooneCounty","BraxtonCounty","BrookeCounty","CabellCounty","CalhounCounty","ClayCounty","DoddridgeCounty","FayetteCounty","GilmerCounty","GrantCounty","GreenbrierCounty","HampshireCounty","HancockCounty","HardyCounty","HarrisonCounty","JacksonCounty","JeffersonCounty","KanawhaCounty","LewisCounty","LincolnCounty","LoganCounty","McDowellCounty","MarionCounty","MarshallCounty","MasonCounty","MercerCounty","MineralCounty","MingoCounty","MonongaliaCounty","MonroeCounty","MorganCounty","NicholasCounty","OhioCounty","PendletonCounty","PleasantsCounty","PocahontasCounty","PrestonCounty","PutnamCounty","RaleighCounty","RandolphCounty","RitchieCounty","RoaneCounty","SummersCounty","TaylorCounty","TuckerCounty","TylerCounty","UpshurCounty","WayneCounty","WebsterCounty","WetzelCounty","WirtCounty","WoodCounty","WyomingCounty"
"201",925.822222222222,1034.48888888889,813.666666666667,865.8,848.311111111111,758.355555555555,870.122222222222,846.288888888889,876.155555555556,857.166666666667,885.388888888889,996.222222222222,907.022222222222,999.811111111111,858.811111111111,1009.96666666667,897.888888888889,817.266666666667,1049.97777777778,803.322222222222,897.377777777778,787.622222222222,809.788888888889,862.3,899.655555555556,841.744444444444,793.255555555556,899.7,979.088888888889,802.8,904.444444444444,931.1,1014.05555555556,887.4,832.111111111111,997.722222222222,844.477777777778,946.433333333333,934.188888888889,783.522222222222,859.322222222222,944.122222222222,862.611111111111,843.288888888889,889.433333333333,917.644444444444,962.722222222222,869.988888888889,916.988888888889,767.755555555556,921.3,869.188888888889,839.844444444444,815.588888888889,849.022222222222
"202",1089.03333333333,1201.11666666667,971.566666666667,1023.71666666667,1014.91666666667,916.233333333333,1028.01666666667,1004.15,1042.75,1015.05,1043.26666666667,1162.81666666667,1064.91666666667,1166.41666666667,1025.41666666667,1171.23333333333,1064.46666666667,983.033333333333,1216.56666666667,961.216666666667,1055.26666666667,945.516666666667,967.666666666667,1020.21666666667,1066.25,1008.33333333333,959.033333333333,1057.6,1145.7,960.683333333333,1071.05,1089.01666666667,1180.65,1045.31666666667,998.716666666667,1155.61666666667,1011.08333333333,1104.31666666667,1100.8,941.416666666667,1017.21666666667,1102.01666666667,1029.21666666667,1001.15,1047.31666666667,1084.21666666667,1120.61666666667,1036.61666666667,1074.86666666667,925.633333333333,1079.21666666667,1035.81666666667,1006.43333333333,982.216666666667,1006.91666666667
"209",1131.26833333334,1240.96611111111,1018.26833333334,1070.41222222222,1054.79277777777,962.962777777778,1074.73166666666,1050.87055555555,1082.62388888889,1061.76166666666,1089.97611111112,1201.59166666666,1111.62388888889,1206.29277777777,1065.29277777777,1215.93277777777,1104.35277777777,1024.01166666666,1256.44055555555,1007.92722222223,1101.96944444444,992.232777777778,1014.37833333333,1066.91222222222,1106.12388888889,1048.225,1000.61722222222,1104.30166666666,1185.55055555556,1007.39055555556,1110.92388888888,1135.70777777778,1220.52277777777,1091.99611111112,1038.59055555556,1202.32833333334,1050.95166666667,1151.04055555555,1140.65388888888,988.120555555555,1063.92722222222,1148.73166666666,1069.08055555555,1047.87055555555,1094.03944444445,1124.18055555556,1167.31833333333,1076.465,1121.57833333334,972.352777777778,1125.91111111111,1075.67333333333,1046.31388888889,1022.065,1053.64166666667
"211",305.15,457.6625,201.05,253.1875,275.8125,145.7375,237.725,233.6375,247.5,244.5375,252.95,367.975,294.425,402.9375,286.3,389.95,269.225,187.1,473.1125,190.725,284.75,175.025,207.825,265.775,302.6875,269.2125,163.1,287.075,392.825,213.3375,324.9375,318.5,437.2125,274.7875,259.6125,382.75625,220.575,333.8375,337.21875,170.9125,246.725,329.1625,233.96875,219.675,276.8375,297.8875,347.75,246.08125,304.3625,155.1375,308.6875,257.20625,227.9,198.34375,247.1
"212",379.490909090909,535.727272727273,260.163636363636,312.3,360.818181818182,204.863636363636,314.918181818182,292.763636363636,342.627272727272,303.663636363636,330.154545454545,447.2,353.509090909091,478.618181818182,371.318181818182,459.845454545455,365.136363636364,269.281818181818,551.2,249.845454545455,343.863636363636,234.145454545455,256.272727272727,308.8,385.927272727273,354.236363636364,247.372727272727,346.190909090909,461.409090909091,249.281818181818,397.881818181818,377.590909090909,515.3,333.881818181818,344.618181818182,444.236363636364,317.331818181818,392.945454545455,412.863636363636,230.027272727273,305.845454545455,390.636363636364,329.086363636364,289.090909090909,335.945454545455,381.118181818182,409.227272727273,342.840909090909,363.463636363636,214.263636363636,367.8,353.940909090909,312.809090909091,294.254545454546,295.545454545455
"219",384.966831683168,540.533168316832,258.25396039604,316.435148514852,403.474752475248,210.257425742574,320.35198019802,296.899504950495,353.695544554456,303.99801980198,335.602475247525,452.247524752475,349.44900990099,483.101485148515,413.975247524752,463.382673267327,376.412376237624,276.676237623762,551.109405940594,253.958910891089,348.001485148515,238.755940594059,244.202475247525,293.062871287129,392.293564356436,380.565346534653,255.913861386139,319.74801980198,465.732178217822,234.242574257426,404.84702970297,355.330198019802,523.383168316832,335.124257425743,387.275247524753,446.038118811881,329.217326732674,391.915346534654,417.068811881188,235.411386138614,302.134158415842,394.756930693069,340.14801980198,293.608415841584,327.190594059406,387.476732673267,413.34702970297,354.725247524752,367.611386138614,213.117326732673,369.032178217822,365.830693069307,320.389603960396,305.847524752475,283.093564356436
"221",1047.46666666667,1093.94444444444,935.811111111111,978.522222222222,1098.06666666667,923.922222222222,1017.83333333333,971.722222222222,1044.68888888889,919.177777777778,1010.24444444444,1063.98888888889,942.933333333333,1106.71111111111,1108.56666666667,1072.25555555556,1039.71111111111,996.177777777778,1094.52222222222,955.333333333333,1010.11111111111,953.166666666667,904.111111111111,860.911111111111,1054.91111111111,1091.52222222222,970.388888888889,871.322222222222,1112.32222222222,880.111111111111,1067.43333333333,902.722222222222,1102.81111111111,949.922222222222,1081.86666666667,1027.83333333333,1054.91111111111,981.311111111111,1079.41111111111,949.066666666667,899.022222222222,1024.06666666667,1049.85555555556,998.911111111111,896.711111111111,1050.08888888889,1075.43333333333,1080.42222222222,1029.71111111111,904.566666666667,983.833333333333,1091.52222222222,1026.12222222222,1031.43333333333,886.733333333333
"222",1202.9,1249.4,1091.2,1133.95,1254.35,1080.2,1173.3,1127.1,1200.1,1074.6,1165.7,1219.4,1098.35,1262.1,1264.9,1227.7,1195.1,1151.6,1249.9,1110.8,1165.5,1109.5,1059.5,1016.3,1210.3,1247.8,1126.7,1026.7,1267.7,1035.5,1222.85,1058.1,1258.2,1105.3,1238.15,1183.3,1210.3,1136.7,1234.8,1105.35,1054.45,1179.5,1205.3,1154.3,1052.1,1205.5,1230.85,1235.8,1185.1,1060,1139.2,1246.95,1181.55,1186.85,1042.15
"223",1010.32,1056.81,898.63,941.4,1061.55,887.37,980.71,934.6,1007.52,882.02,973.11,1026.82,905.81,1069.53,1072.05,1035.11,1002.57,959.02,1057.38,918.21,972.93,916.65,866.95,823.74,1017.76,1054.97,933.86,834.19,1075.18,842.97,1030.31,865.6,1065.67,912.79,1045.35,990.71,1017.78,944.16,1042.28,912.55,861.9,986.92,1012.71,961.74,859.56,1012.93,1038.31,1043.29,992.57,867.42,946.7,1054.39,988.99,994.31,849.61
"229",1064.73720930233,1123.18837209302,949.567441860465,995.790697674418,1072.41046511628,898.236046511628,1009.72209302326,984.652325581395,1041.05,948.409302325581,1024.97790697675,1092.72209302326,972.16976744186,1135.92441860465,1082.90813953488,1101.50232558139,1056.96744186046,968.822093023256,1123.7488372093,941.904651162791,1027.36162790697,927.511627906977,921.718604651163,890.124418604651,1072.16744186047,1065.83837209303,944.731395348837,900.553488372093,1134.41860465116,900.165116279069,1084.7023255814,931.960465116279,1132.03488372093,979.148837209302,1056.21046511628,1057.08139534884,1022.99186046511,1010.53488372093,1096.67674418604,923.398837209302,928.258139534884,1048.54186046511,1030.15930232558,981.718604651162,925.93488372093,1067.34418604652,1092.7023255814,1048.50581395349,1046.96744186046,900.20465116279,1013.05581395349,1059.60813953489,1008.95348837209,999.522093023254,915.969767441861
"230",841.0375,682.48125,983.021875,889.775,811.94375,995.48125,915.525,930.46875,858.76875,947.48125,883.83125,780.43125,909.025,740.4625,812.4,764.0375,838.975,946.4375,697.975,955.1125,856.7,986.6875,1012.46875,1005.49375,821.175,843.05625,960.76875,964.5875,750.475,1023.7,807.7,916.31875,702.05625,921.5875,831.021875,805.38125,890.1,864.3875,795.775,975.50625,953.19375,839.521875,884.69375,929.88125,941.13125,824.63125,799.8,890.7875,862.175,1020.33125,908.81875,862.49375,930.725,908.275,982.6
"241",262.8,104.25,404.764285714286,311.521428571428,280.071428571428,417.221428571429,337.3,352.221428571429,280.514285714286,363.607142857143,305.585714285715,197.914285714285,309.071428571428,147.107142857143,294.471428571429,169.771428571428,260.721428571429,368.2,85.45,376.878571428571,278.45,408.45,428.135714285714,405.521428571428,242.921428571428,295.021428571428,382.514285714286,364.621428571429,172.221428571429,434.821428571428,229.45,316.357142857143,123.8,343.321428571428,285.264285714286,215.9,311.85,270.121428571429,217.521428571428,397.25,353.221428571429,247.457142857143,306.45,351.621428571429,341.171428571429,246.4,221.55,312.55,283.921428571428,442.1,321,284.25,352.5,330.021428571428,382.621428571429
"242",250.6,95.64,373.44,305.6,274.16,401.62,331.36,337.68,274.6,320.66,299.66,174.24,271.14,131.18,288.56,148.72,254.8,362.28,77.38,360.54,272.56,392.86,384.36,367.64,237,289.1,376.6,326.7,166.32,396.9,223.56,278.44,117.88,318.18,279.36,194.85,305.96,244.46,211.6,381.66,315.32,226.4,300.54,345.72,303.24,240.46,202.68,306.64,260.6,426.48,287.86,278.34,346.56,324.1,344.74
"249",276.191666666667,145.625,415.141666666667,328.616666666667,298.85,429.558333333333,354.35,364.983333333333,297.6,365.433333333333,322.658333333333,208.125,322.941666666667,171.675,313.033333333333,190.825,277.808333333333,385.258333333333,135.608333333333,388.875,295.541666666667,420.758333333333,429.341666666667,418.416666666667,260.008333333333,312.116666666667,399.6,382.008333333333,192.733333333333,442.325,246.541666666667,330.6,159.816666666667,354.125,304.058333333333,229.083333333333,328.941666666667,282.85,233.566666666667,409.566666666667,365.775,259.3,323.533333333333,368.725,360.233333333333,262.4,235.416666666667,329.641666666667,295.908333333333,454.383333333333,318.791666666667,301.333333333333,369.558333333333,347.116666666667,395.533333333333
"251",643.225,484.6875,785.2125,691.9625,621.075,797.6875,717.725,732.65,660.95,749.6875,686.0125,582.625,711.225,542.65,624.825,566.225,641.1625,748.625,500.1625,757.3125,658.9125,788.9,814.6625,807.6875,623.3625,645.225,762.95,766.7875,552.675,825.9125,609.9125,718.5125,504.225,723.7875,633.2125,607.5875,692.3125,666.5875,597.9625,777.7,755.4,641.7125,686.9,732.0875,743.3125,626.8125,602,692.9875,664.3625,822.525,711.0125,664.6875,732.925,710.4625,784.8125
"259",622.2,463.65,764.166666666667,670.95,597.7,776.65,696.666666666667,711.633333333333,639.933333333333,728.65,664.966666666667,561.566666666667,690.166666666667,521.633333333333,601.883333333333,545.2,620.15,727.6,479.15,736.25,637.85,767.85,793.65,786.65,602.333333333333,624.216666666667,741.933333333333,745.75,531.65,804.85,588.85,697.45,483.216666666667,702.75,612.166666666667,586.55,671.25,645.55,576.95,756.65,734.35,620.666666666667,665.85,711.05,722.266666666667,605.766666666667,580.95,671.95,643.333333333333,801.483333333333,689.95,643.65,711.866666666667,689.45,763.75
"261",415.55,479.1,415.05,425.9,310.4,355.16,372.75,416.42,355.88,440.99,388.83,462.53,490.82,458.52,297.4,478.65,377.6,350.99,494.6,387.15,428.62,384.42,417.18,476.89,391.3,297.79,323.63,483.52,437.8,432.18,370.79,514.92,458.68,447.5,286.93,496.7,324.2,502.3,400.5,347.39,443.15,446.23,342.31,370.7,473.25,399.13,449.51,349.7,434.1,364.53,480.73,333.3,341.85,319.4,456.42
"262",531.9875,595.5125,518.625,547.925,426.8,464,489.1875,533.525,472.3,544.575,505.2625,578.9875,594.4,574.9375,413.8125,595.0875,494,458.2125,611,490.725,545.0375,493.25,526,585.725,507.7,414.2,432.4875,587.075,554.2,541,487.2,618.5,575.1,569.5125,403.3625,613.1,440.6,618.7,516.9,456.2125,546.725,562.6375,458.7375,487.45,576.8625,515.575,565.925,466.1125,550.5,473.3875,597.1375,449.725,458.2875,435.8,565.2875
"269",620.196153846154,683.748461538461,606.163846153846,636.876153846154,515.01,550.593076923077,577.414615384615,620.419230769231,561.706923076923,633.446923076923,593.448461538462,667.182307692307,683.302307692308,663.17,502.056153846154,683.293076923077,583.446153846154,545.719230769231,699.225384615384,579.614615384615,632.062307692308,579.862307692307,612.617692307693,672.343846153846,595.925384615384,502.982307692307,520.151538461539,675.991538461539,642.443076923076,625.679230769231,575.402307692307,707.399230769231,663.305384615385,658.468461538461,491.576153846154,701.342307692307,530.043076923077,706.631538461538,605.143846153846,543.908461538462,635.614615384615,650.876153846154,548.162307692307,575.301538461538,665.722307692308,603.783846153847,654.162307692307,555.553076923077,638.622307692307,559.979230769231,684.968461538461,539.07,546.928461538462,524.374615384615,651.871538461538
"271",1016.94736842105,1080.52105263158,952.473684210526,1004.62631578947,911.784210526316,897.163157894737,959.036842105263,985.084210526316,971.257894736842,995.963157894737,974.3,1063.93684210526,1045.83157894737,1059.93684210526,898.826315789474,1080.04210526316,993.015789473684,913.052631578947,1096.00526315789,942.136842105263,991.973684210526,926.436842105263,959.210526315789,1018.93157894737,992.710526315789,936.857894736842,889.042105263158,1038.52105263158,1039.21578947368,960.210526315789,972.163157894737,1069.93157894737,1060.05789473684,1026.22105263158,888.336842105263,1098.11578947368,939.615789473684,1085.23684210526,1001.91578947368,912.821052631579,998.136842105263,1047.63684210526,957.736842105263,943.715789473684,1028.23684210526,1000.53684210526,1050.93684210526,965.115789473684,1025.57894736842,906.542105263158,1060.12631578947,964.326315789474,934.947368421053,910.718421052632,998.436842105263
"279",1116.04852941176,1179.59117647059,1051.56617647059,1103.7,1010.86617647059,996.255882352941,1058.125,1084.16617647059,1070.35882352941,1095.05735294118,1073.37352941176,1163.03529411765,1144.91323529412,1159.02205882353,997.9,1179.14852941176,1092.08235294118,1012.15588235294,1195.07794117647,1041.22352941176,1091.06617647059,1025.52205882353,1058.27794117647,1118.00294117647,1091.77941176471,1035.95588235294,988.148529411765,1137.59117647059,1138.28529411765,1059.27794117647,1071.25588235294,1169.00294117647,1159.15588235294,1125.29117647059,987.425,1197.18529411765,1038.68529411765,1184.33823529412,1100.98235294118,1011.89117647059,1097.225,1146.725,1056.80882352941,1042.78529411765,1127.33823529412,1099.63235294118,1150.01617647059,1064.19264705882,1124.66617647059,1005.64852941176,1159.2,1063.4,1034.04705882353,1009.79264705882,1097.53676470588
"280",854.028658536585,917.895731707317,738.296341463414,785.096951219512,874.81768292683,700.576829268293,806.016463414634,772.848170731708,837.021951219512,743.195731707317,811.459146341464,887.575,766.964024390244,930.625609756097,885.319512195122,896.205487804878,846.256097560976,770.871951219512,918.464024390244,741.209146341464,816.648170731708,729.849390243902,709.463414634146,684.90731707317,861.457926829268,868.243902439024,747.069512195122,695.343292682927,925.823170731707,688.474390243902,874.00487804878,726.75487804878,926.739634146341,772.134756097561,858.61768292683,851.787804878049,825.931707317073,805.32256097561,885.971951219512,725.74512195122,723.054878048781,844.550609756098,831.121951219512,782.590853658537,720.71768292683,856.636585365854,882.00487804878,851.443902439024,836.256097560976,698.582317073171,806.047560975609,862.559146341463,809.84512195122,802.467073170732,710.762804878049
"291",887.923076923077,996.576923076923,787.084615384615,839.238461538462,810.411538461538,731.784615384615,836.753846153846,819.684615384615,838.238461538462,830.584615384615,852,958.323076923077,880.438461538462,961.907692307692,820.907692307692,978.592307692308,859.969230769231,783.130769230769,1012.04615384615,776.753846153846,870.784615384615,761.061538461538,783.192307692308,835.738461538462,861.738461538462,803.838461538462,759.130769230769,873.138461538461,941.176923076923,776.215384615385,866.538461538462,904.538461538462,976.138461538462,860.830769230769,794.207692307692,968.015384615385,806.569230769231,919.876923076923,896.269230769231,756.938461538462,832.753846153846,914.407692307692,824.7,813.4,862.876923076923,879.738461538462,933,832.076923076923,887.292307692308,741.184615384615,894.738461538462,831.284615384615,801.938461538462,777.676923076923,822.469230769231
"292",679.8375,791.95,560.3625,612.5,605.79375,505.0625,616.8375,592.9625,633.625,603.8625,632.075,748.75,653.7,757.2875,616.2875,760.0625,655.35,570.825,807.4375,550.0375,644.0625,534.3375,556.4625,609,657.125,599.225,548.8875,646.3875,736.55,549.475,661.925,677.7875,771.525,634.0875,589.6,744.4125,601.9375,693.15,691.65,530.2,606.0375,690.8375,620.0625,589.9625,636.15,678.4,709.4125,627.45,663.6625,514.4625,668,626.6625,597.325,573.05,595.75
"299",796.753191489362,918.83085106383,690.421276595745,742.564893617021,736.613829787234,635.113829787234,736.597872340426,723.026595744681,754.291489361702,733.91170212766,751.844680851064,865.91914893617,783.772340425532,878.925531914894,747.55,880.237234042553,775.613829787234,689.724468085106,933.991489361702,680.087234042553,768.284042553192,664.389361702128,687.525531914894,739.986170212766,780.48829787234,730.042553191489,667.290425531915,777.034042553192,858.856382978723,680.540425531915,786.746808510638,808.445744680851,898.464893617021,764.154255319149,720.414893617021,867.327659574468,723.971808510639,823.194680851064,813.270212765957,660.251063829787,736.087234042553,813.73085106383,740.759574468085,712.382978723404,766.194680851064,794.486170212766,832.317021276596,749.482446808511,786.696808510638,644.503191489362,798.064893617021,751.160106382978,718.182978723404,696.078723404255,726.789361702128
"300",1918.85178571429,1982.39821428571,1854.55535714286,1906.68928571429,1813.67857142857,1799.24464285714,1860.93035714286,1887.15535714286,1873.1625,1898.04642857143,1876.18214285714,1965.84642857143,1947.90357142857,1961.83035714286,1800.70357142857,1981.95178571429,1894.8875,1814.96071428571,1997.88035714286,1844.21785714286,1893.86964285714,1828.51785714286,1861.27142857143,1920.99285714286,1894.58571428571,1838.7625,1790.95178571429,1940.58392857143,1941.09107142857,1862.27142857143,1874.05714285714,1971.99464285714,1961.96071428571,1928.28214285714,1790.23214285714,1999.98928571429,1841.48928571429,1987.325,1903.79107142857,1814.69285714286,1900.21607142857,1949.53035714286,1859.61607142857,1845.58928571429,1930.325,1902.44642857143,1952.81785714286,1866.99642857143,1927.46964285714,1808.63571428571,1962.18928571429,1866.20357142857,1836.85178571429,1812.59553571429,1900.53214285714
"311",1032.01666666667,1110.48333333333,956.666666666667,1008.83333333333,941.716666666667,901.366666666667,976.016666666667,989.266666666667,982.316666666667,1000.16666666667,991.233333333333,1093.91666666667,1050.03333333333,1089.91666666667,928.783333333333,1110.01666666667,1004.05,930.016666666667,1125.91666666667,946.366666666667,1005.7,930.666666666667,960.933333333333,1017.55,1005.81666666667,947.916666666667,906.016666666667,1042.73333333333,1069.15,958.283333333333,1002.11666666667,1074.13333333333,1090.01666666667,1030.43333333333,938.316666666667,1117.23333333333,950.65,1089.46666666667,1031.86666666667,925.683333333333,1002.36666666667,1063.63333333333,968.816666666667,961.366666666667,1032.46666666667,1023.81666666667,1081.51666666667,976.183333333333,1036.98333333333,910.766666666667,1064.33333333333,975.383333333333,946.016666666667,921.783333333333,1000.21666666667
"319",1208.91264367816,1294.50229885058,1124.03735632184,1176.18045977012,1121.9867816092,1068.72471264368,1157.34827586207,1156.63735632184,1159.23965517242,1167.52586206897,1172.60172413793,1272.33678160919,1217.38505747127,1269.60344827586,1113.80804597701,1289.46609195402,1180.97413793103,1106.59712643678,1309.97643678161,1113.6908045977,1191.96494252874,1097.99425287357,1123.70747126437,1178.37931034483,1182.73965517242,1124.83965517241,1082.58678160919,1210.07126436781,1248.87068965517,1119.3316091954,1180.55689655173,1241.47816091954,1274.05689655173,1197.77356321839,1115.20804597701,1294.95977011495,1127.57068965517,1256.80459770115,1210.29252873563,1093.58333333333,1169.69195402299,1241.35977011495,1145.69712643678,1139.80862068966,1199.80459770115,1200.7275862069,1259.58045977011,1153.08620689655,1214.45804597701,1078.11206896552,1231.68045977012,1152.29195402299,1122.92701149425,1098.68793103448,1162.96551724138
"321",2291.1,2384.7,2179.55,2231.7,2207.25,2124.25,2236,2212.15,2241.45,2223.05,2251.25,2357.25,2272.9,2357.05,2206,2371.6,2263.2,2185.45,2400.2,2169.2,2263.25,2153.5,2175.7,2228.2,2264.95,2207.05,2161.45,2256.7,2336.35,2168.7,2265.5,2288.1,2364.25,2253.3,2197.4,2363.6,2209.8,2312.3,2295.25,2149.4,2225.2,2310,2227.9,2209.15,2255.3,2282.95,2328.6,2235.3,2282.9,2133.65,2287.2,2234.5,2205.15,2180.9,2214.9
"329",2359.45333333333,2439.94666666667,2257.62666666667,2309.78666666667,2270.02,2202.29333333333,2303.57333333333,2290.20666666667,2309.75333333333,2301.09333333333,2318.80666666667,2421.92,2350.99333333333,2418.42666666667,2258.65333333333,2437.78,2331.51333333333,2256.96,2455.4,2247.29333333333,2341.32,2231.59333333333,2253.72666666667,2306.28666666667,2333.25333333333,2275.35333333333,2232.96,2343.66666666667,2397.66,2246.72666666667,2330.12,2375.08,2419.46666666667,2331.37333333333,2265.75333333333,2441.69333333333,2278.08666666667,2390.39333333333,2359.87333333333,2227.49333333333,2303.29333333333,2388.09333333333,2296.25333333333,2287.20666666667,2333.39333333333,2351.25333333333,2406.69333333333,2303.62666666667,2360.92666666667,2211.69333333333,2365.28666666667,2302.84666666667,2273.45333333333,2249.22666666667,2292.99333333333
"331",686.78,528.24,828.74,735.52,657.68,841.24,761.26,776.2,704.5,793.24,729.56,626.14,754.76,586.2,658.14,609.78,684.72,792.18,543.72,800.84,702.44,832.44,858.22,851.24,666.92,688.78,806.5,810.34,596.22,869.44,653.44,762.04,547.78,767.34,676.74,651.14,735.84,710.14,641.52,821.24,798.94,685.24,730.44,775.64,786.84,670.34,645.54,736.54,707.92,866.06,754.54,708.24,776.46,754.02,828.34
"339",699.76,541.2,841.74,748.48,670.82,854.2,774.26,789.18,717.48,806.2,742.56,639.16,767.76,599.18,671.3,622.76,697.68,805.18,556.68,813.86,715.42,845.4,871.18,864.22,679.88,701.78,819.48,823.3,609.2,882.42,666.42,775.04,560.78,780.3,689.74,664.1,748.84,723.1,654.48,834.22,811.9,698.24,743.4,788.6,799.86,683.36,658.54,749.52,720.88,879.08,767.54,721.22,789.46,766.98,841.34
"341",399.85,241.292857142857,541.8,448.585714285714,383.878571428571,554.292857142857,474.314285714286,489.257142857143,417.557142857143,506.292857142857,442.628571428571,339.221428571429,465.814285714286,297.585714285714,393.6,321.257142857143,397.764285714286,505.25,247.457142857143,513.907142857143,415.5,545.492857142857,571.264285714286,562.3,379.964285714286,401.128571428571,519.557142857143,521.392857142857,309.278571428571,582.5,366.5,473.107142857143,260.85,480.392857142857,389.071428571429,362.925,448.9,421.592857142857,354.585714285714,534.3,510,398.3,443.5,488.678571428571,497.928571428571,383.428571428571,358.6,449.6,420.964285714286,579.142857142857,467.607142857143,421.292857142857,489.528571428571,467.085714285714,539.4
"342",367.114285714286,208.585714285714,509.1,415.871428571429,363.592857142857,521.571428571429,441.6,456.528571428571,384.814285714286,473.585714285714,409.9,306.5,414.5,250.542857142857,375.292857142857,275.2,365.057142857143,472.5,188.1,481.2,382.8,512.8,538.557142857143,511,347.242857142857,380.807142857143,486.814285714286,470.085714285714,276.571428571429,540.3,333.8,421.8,228.114285714286,447.685714285714,368.792857142857,321.35,416.2,375.585714285714,321.871428571429,501.6,458.7,352.9,410.8,455.971428571429,446.6,350.7,325.9,416.9,388.242857142857,546.4,434.9,388.585714285714,456.8,434.371428571429,488.1
"350",1696.77575757576,1811.89242424243,1576.07272727272,1628.23333333333,1624.60151515151,1520.76969696969,1632.55606060606,1608.67878787879,1651.90454545454,1620.58181818182,1647.78484848485,1764.99696969697,1671.30757575758,1776.74393939394,1635.10151515151,1781.11666666666,1672.96666666666,1587.92424242424,1825.09242424242,1565.75606060606,1659.78181818182,1550.05606060606,1573.57121212122,1624.81212121212,1675.54848484849,1618.01666666667,1566.55757575758,1639.66515151516,1755.34696969697,1565.01969696969,1680.71666666666,1671.07727272727,1790,1649.81818181818,1608.40454545454,1761.14393939394,1620.74696969697,1710.55909090909,1710.45,1545.94242424242,1624.19242424242,1706.55606060606,1638.38333333334,1605.67878787879,1649.37727272727,1698.39696969697,1725.14848484848,1646.26969696969,1679.38484848485,1530.16666666666,1683.73333333333,1645.48181818182,1615.02424242425,1591.75151515151,1613.59242424242
"361",552.92,394.4,694.92,601.66,513.67,707.4,627.42,642.33,570.63,659.4,595.72,492.32,620.92,452.33,506.16,475.92,550.83,653.78,409.84,667.01,568.6,698.6,724.33,717.4,533.04,537.85,668.09,676.48,462.37,735.6,519.6,628.21,413.92,633.48,525.84,517.28,597.62,576.29,507.67,687.4,665.1,551.42,596.6,641.77,653.02,536.52,511.7,596.39,574.04,732.22,620.71,571.85,638.08,615.62,694.5
"362",329.733333333333,303.6,458.7,375.866666666667,256.466666666667,452,401.633333333333,416.566666666667,344.866666666667,433.6,369.933333333333,312.966666666667,459.1,295.766666666667,243.6,321.466666666667,325.066666666667,394.666666666667,319.1,430.8,342.8,462.4,488.166666666667,508.6,305.466666666667,283.966666666667,408.966666666667,494.666666666667,283,499.4,284.966666666667,486.8,283.166666666667,407.666666666667,271.933333333333,347.1,339.166666666667,402.366666666667,299.366666666667,431.266666666667,454.3,360.433333333333,370.8,407.366666666667,481.433333333333,313.333333333333,343.133333333333,330.166666666667,348.266666666667,476.833333333333,394.933333333333,320.7,378.933333333333,356.5,485.8
"363",443.015384615385,284.469230769231,584.996153846153,491.76923076923,423.98076923077,597.469230769231,517.507692307692,532.43076923077,460.726923076923,549.469230769231,485.807692307692,382.407692307693,511.007692307693,342.434615384615,432.203846153846,366.015384615385,440.961538461539,548.411538461538,298.507692307693,557.096153846154,458.676923076924,588.669230769231,614.457692307692,607.469230769231,423.138461538462,445.015384615385,562.726923076923,566.56923076923,352.469230769231,625.669230769231,409.676923076924,518.292307692308,304.015384615385,523.56923076923,432.988461538461,407.369230769231,492.076923076923,466.369230769231,397.761538461539,577.476923076923,555.169230769231,441.488461538461,486.66923076923,531.86923076923,543.107692307693,426.607692307693,401.776923076923,492.76923076923,464.138461538462,622.315384615385,510.792307692308,464.469230769231,532.707692307692,510.26923076923,584.576923076924
"364",395.3875,324.1375,530.5125,442.175,327.35,526.35,467.9375,482.8625,411.1625,499.8875,436.2375,357.225,524.025,340.0125,315.25,365.725,391.3625,469,339.6125,502.6,409.125,534.1875,559.925,574.9125,376.15,354.8375,483.3125,561,327.2625,571.1875,355.8375,542.31875,327.4375,473.9875,342.825,391.3625,410.05,450.775,367.5875,505.65,520.625,418.025,437.1125,481.7375,547.7375,378.9875,385.8875,401.0875,414.5625,551.2,461.225,391.6125,453.3,430.85,552.125
"369",474.207142857143,353.273214285714,612.789285714286,522.578571428571,411.35,615.721428571429,548.328571428571,563.257142857143,491.557142857143,580.289285714286,516.621428571429,413.860714285714,572.078571428572,397.360714285714,405.407142857143,421.646428571429,471.767857142857,559.65,368.751785714286,584.885714285714,489.496428571429,616.475,642.246428571429,650.625,454.25,439.421428571429,573.967857142857,624.185714285714,383.914285714286,653.478571428572,437.067857142857,581.546428571428,367.246428571429,554.382142857143,427.389285714286,455.746428571429,504.378571428571,503.871428571429,426.589285714286,595.35,597.032142857143,477.260714285714,517.492857142857,561.357142857143,602.821428571429,457.792857142857,434.878571428571,496.675,494.960714285714,640.567857142857,541.607142857143,481.653571428571,543.932142857143,521.489285714286,627.7
