Value,Area,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
ArtExt,Bellingham,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSev,Bellingham,0,0,0,0,0,0,0,0,0,0,0,0,0
FwyExt,Bellingham,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySev,Bellingham,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtExt,KennewickPasco,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSev,KennewickPasco,0,0,0,0,0,0,0,0,0,0,0,0,0
FwyExt,KennewickPasco,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySev,KennewickPasco,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtExt,Lewiston,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSev,Lewiston,0,0,0,0,0,0,0,0,0,0,0,0,0
FwyExt,Lewiston,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySev,Lewiston,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtExt,Longview,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSev,Longview,0,0,0,0,0,0,0,0,0,0,0,0,0
FwyExt,Longview,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySev,Longview,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtExt,MountVernon,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSev,MountVernon,0,0,0,0,0,0,0,0,0,0,0,0,0
FwyExt,MountVernon,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySev,MountVernon,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtExt,OlympiaLacey,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSev,OlympiaLacey,0,0,0,0,0,0,0,0,0,0,0,0,0
FwyExt,OlympiaLacey,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySev,OlympiaLacey,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtExt,Portland,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSev,Portland,0,0,0,0,0,0,0,0,0,0,0,0,0
FwyExt,Portland,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySev,Portland,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtExt,Seattle,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSev,Seattle,0,0,0,0,0,0,0,0,0,0,0,0,0
FwyExt,Seattle,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySev,Seattle,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtExt,Spokane,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSev,Spokane,0,0,0,0,0,0,0,0,0,0,0,0,0
FwyExt,Spokane,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySev,Spokane,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtExt,Wenatchee,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSev,Wenatchee,0,0,0,0,0,0,0,0,0,0,0,0,0
FwyExt,Wenatchee,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySev,Wenatchee,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtExt,Yakima,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSev,Yakima,0,0,0,0,0,0,0,0,0,0,0,0,0
FwyExt,Yakima,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySev,Yakima,0,0,0,0,0,0,0,0,0,0,0,0,0
