Value,Area,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
PkgCost,Bellingham,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,Bellingham,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,Bellingham,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,Bellingham,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,Bellingham,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,KennewickPasco,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,KennewickPasco,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,KennewickPasco,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,KennewickPasco,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,KennewickPasco,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,Lewiston,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,Lewiston,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,Lewiston,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,Lewiston,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,Lewiston,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,Longview,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,Longview,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,Longview,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,Longview,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,Longview,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,MountVernon,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,MountVernon,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,MountVernon,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,MountVernon,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,MountVernon,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,OlympiaLacey,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,OlympiaLacey,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,OlympiaLacey,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,OlympiaLacey,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,OlympiaLacey,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,Portland,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,Portland,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,Portland,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,Portland,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,Portland,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,Seattle,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,Seattle,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,Seattle,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,Seattle,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,Seattle,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,Spokane,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,Spokane,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,Spokane,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,Spokane,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,Spokane,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,Wenatchee,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,Wenatchee,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,Wenatchee,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,Wenatchee,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,Wenatchee,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,Yakima,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,Yakima,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,Yakima,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,Yakima,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,Yakima,0,0,0,0,0,0,0,0,0,0,0,0,0
