Value,Area,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
ArtSmooth,Gulfport,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySmooth,Gulfport,0,0,0,0,0,0,0,0,0,0,0,0,0
LtVehEco,Gulfport,0,0,0,0,0,0,0,0,0,0,0,0,0
TruckEco,Gulfport,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSmooth,Hattiesburg,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySmooth,Hattiesburg,0,0,0,0,0,0,0,0,0,0,0,0,0
LtVehEco,Hattiesburg,0,0,0,0,0,0,0,0,0,0,0,0,0
TruckEco,Hattiesburg,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSmooth,Jackson,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySmooth,Jackson,0,0,0,0,0,0,0,0,0,0,0,0,0
LtVehEco,Jackson,0,0,0,0,0,0,0,0,0,0,0,0,0
TruckEco,Jackson,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSmooth,Memphis,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySmooth,Memphis,0,0,0,0,0,0,0,0,0,0,0,0,0
LtVehEco,Memphis,0,0,0,0,0,0,0,0,0,0,0,0,0
TruckEco,Memphis,0,0,0,0,0,0,0,0,0,0,0,0,0
