Value,Area,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
ArtExt,Gulfport,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSev,Gulfport,0,0,0,0,0,0,0,0,0,0,0,0,0
FwyExt,Gulfport,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySev,Gulfport,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtExt,Hattiesburg,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSev,Hattiesburg,0,0,0,0,0,0,0,0,0,0,0,0,0
FwyExt,Hattiesburg,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySev,Hattiesburg,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtExt,Jackson,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSev,Jackson,0,0,0,0,0,0,0,0,0,0,0,0,0
FwyExt,Jackson,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySev,Jackson,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtExt,Memphis,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSev,Memphis,0,0,0,0,0,0,0,0,0,0,0,0,0
FwyExt,Memphis,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySev,Memphis,0,0,0,0,0,0,0,0,0,0,0,0,0
