County,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
DeSotoCounty,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002
ForrestCounty,1.3256842,1.3256842,1.3256842,1.3256842,1.3256842,1.3256842,1.3256842,1.3256842,1.3256842,1.3256842,1.3256842,1.3256842,1.3256842
FranklinCounty,1.244866125,1.244866125,1.244866125,1.244866125,1.244866125,1.244866125,1.244866125,1.244866125,1.244866125,1.244866125,1.244866125,1.244866125,1.244866125
GeorgeCounty,1.3256842,1.3256842,1.3256842,1.3256842,1.3256842,1.3256842,1.3256842,1.3256842,1.3256842,1.3256842,1.3256842,1.3256842,1.3256842
UnionCounty,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002
GreeneCounty,1.3256842,1.3256842,1.3256842,1.3256842,1.3256842,1.3256842,1.3256842,1.3256842,1.3256842,1.3256842,1.3256842,1.3256842,1.3256842
GrenadaCounty,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002
WinstonCounty,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002
HancockCounty,1.3256842,1.3256842,1.3256842,1.3256842,1.3256842,1.3256842,1.3256842,1.3256842,1.3256842,1.3256842,1.3256842,1.3256842,1.3256842
HarrisonCounty,1.3256842,1.3256842,1.3256842,1.3256842,1.3256842,1.3256842,1.3256842,1.3256842,1.3256842,1.3256842,1.3256842,1.3256842,1.3256842
HindsCounty,1.0024119,1.0024119,1.0024119,1.0024119,1.0024119,1.0024119,1.0024119,1.0024119,1.0024119,1.0024119,1.0024119,1.0024119,1.0024119
