County,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
StClairCounty,1.76295386,1.76295386,1.76295386,1.76295386,1.76295386,1.76295386,1.76295386,1.76295386,1.76295386,1.76295386,1.76295386,1.76295386,1.76295386
SteGenevieveCounty,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753
StFrancoisCounty,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753
StLouisCounty,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753
SalineCounty,1.808423489,1.808423489,1.808423489,1.808423489,1.808423489,1.808423489,1.808423489,1.808423489,1.808423489,1.808423489,1.808423489,1.808423489,1.808423489
SchuylerCounty,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753
ScotlandCounty,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753
ScottCounty,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753
ShannonCounty,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753
ShelbyCounty,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753
StoddardCounty,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753
StoneCounty,1.716256067,1.716256067,1.716256067,1.716256067,1.716256067,1.716256067,1.716256067,1.716256067,1.716256067,1.716256067,1.716256067,1.716256067,1.716256067
SullivanCounty,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753
TaneyCounty,1.757086811,1.757086811,1.757086811,1.757086811,1.757086811,1.757086811,1.757086811,1.757086811,1.757086811,1.757086811,1.757086811,1.757086811,1.757086811
TexasCounty,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753
VernonCounty,1.755753391,1.755753391,1.755753391,1.755753391,1.755753391,1.755753391,1.755753391,1.755753391,1.755753391,1.755753391,1.755753391,1.755753391,1.755753391
WarrenCounty,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753
WashingtonCounty,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753
WayneCounty,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753
WebsterCounty,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753
WorthCounty,1.77615472,1.77615472,1.77615472,1.77615472,1.77615472,1.77615472,1.77615472,1.77615472,1.77615472,1.77615472,1.77615472,1.77615472,1.77615472
WrightCounty,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753
StLouiscity,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753
AdairCounty,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753
AndrewCounty,1.7580035379999999,1.7580035379999999,1.7580035379999999,1.7580035379999999,1.7580035379999999,1.7580035379999999,1.7580035379999999,1.7580035379999999,1.7580035379999999,1.7580035379999999,1.7580035379999999,1.7580035379999999,1.7580035379999999
AtchisonCounty,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753
AudrainCounty,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753
BarryCounty,1.708643127,1.708643127,1.708643127,1.708643127,1.708643127,1.708643127,1.708643127,1.708643127,1.708643127,1.708643127,1.708643127,1.708643127,1.708643127
BartonCounty,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753
BatesCounty,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753
BentonCounty,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753
BollingerCounty,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753
BooneCounty,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753
BuchananCounty,1.800525538,1.800525538,1.800525538,1.800525538,1.800525538,1.800525538,1.800525538,1.800525538,1.800525538,1.800525538,1.800525538,1.800525538,1.800525538
ButlerCounty,1.7330045330000001,1.7330045330000001,1.7330045330000001,1.7330045330000001,1.7330045330000001,1.7330045330000001,1.7330045330000001,1.7330045330000001,1.7330045330000001,1.7330045330000001,1.7330045330000001,1.7330045330000001,1.7330045330000001
CaldwellCounty,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753
CallawayCounty,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753
CamdenCounty,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753
CapeGirardeauCounty,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753
CarrollCounty,1.7992562250000002,1.7992562250000002,1.7992562250000002,1.7992562250000002,1.7992562250000002,1.7992562250000002,1.7992562250000002,1.7992562250000002,1.7992562250000002,1.7992562250000002,1.7992562250000002,1.7992562250000002,1.7992562250000002
CarterCounty,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753
CassCounty,1.7717544330000001,1.7717544330000001,1.7717544330000001,1.7717544330000001,1.7717544330000001,1.7717544330000001,1.7717544330000001,1.7717544330000001,1.7717544330000001,1.7717544330000001,1.7717544330000001,1.7717544330000001,1.7717544330000001
CedarCounty,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753
CharitonCounty,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573
ChristianCounty,1.755253358,1.755253358,1.755253358,1.755253358,1.755253358,1.755253358,1.755253358,1.755253358,1.755253358,1.755253358,1.755253358,1.755253358,1.755253358
