Value,Area,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
ArtExt,Columbia,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSev,Columbia,0,0,0,0,0,0,0,0,0,0,0,0,0
FwyExt,Columbia,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySev,Columbia,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtExt,FayettevilleSpringdaleRogers,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSev,FayettevilleSpringdaleRogers,0,0,0,0,0,0,0,0,0,0,0,0,0
FwyExt,FayettevilleSpringdaleRogers,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySev,FayettevilleSpringdaleRogers,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtExt,JeffersonCity,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSev,JeffersonCity,0,0,0,0,0,0,0,0,0,0,0,0,0
FwyExt,JeffersonCity,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySev,JeffersonCity,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtExt,Joplin,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSev,Joplin,0,0,0,0,0,0,0,0,0,0,0,0,0
FwyExt,Joplin,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySev,Joplin,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtExt,KansasCity,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSev,KansasCity,0,0,0,0,0,0,0,0,0,0,0,0,0
FwyExt,KansasCity,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySev,KansasCity,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtExt,Springfield,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSev,Springfield,0,0,0,0,0,0,0,0,0,0,0,0,0
FwyExt,Springfield,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySev,Springfield,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtExt,StJoseph,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSev,StJoseph,0,0,0,0,0,0,0,0,0,0,0,0,0
FwyExt,StJoseph,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySev,StJoseph,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtExt,StLouis,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSev,StLouis,0,0,0,0,0,0,0,0,0,0,0,0,0
FwyExt,StLouis,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySev,StLouis,0,0,0,0,0,0,0,0,0,0,0,0,0
