County,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
AdamsCounty,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753
AlexanderCounty,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753
BondCounty,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753
BooneCounty,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001
BrownCounty,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753
BureauCounty,1.721108013,1.721108013,1.721108013,1.721108013,1.721108013,1.721108013,1.721108013,1.721108013,1.721108013,1.721108013,1.721108013,1.721108013,1.721108013
CalhounCounty,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753
CarrollCounty,1.582313157,1.582313157,1.582313157,1.582313157,1.582313157,1.582313157,1.582313157,1.582313157,1.582313157,1.582313157,1.582313157,1.582313157,1.582313157
CassCounty,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753
ChampaignCounty,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753
ChristianCounty,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753
ClarkCounty,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753
ClayCounty,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753
ClintonCounty,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753
ColesCounty,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753
CookCounty,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001,1.5205931000000001
CrawfordCounty,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753
CumberlandCounty,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753
