Value,Area,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
PkgCost,Altoona,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,Altoona,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,Altoona,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,Altoona,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,Altoona,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,Cumberland,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,Cumberland,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,Cumberland,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,Cumberland,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,Cumberland,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,Erie,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,Erie,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,Erie,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,Erie,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,Erie,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,Hagerstown,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,Hagerstown,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,Hagerstown,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,Hagerstown,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,Hagerstown,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,Johnstown,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,Johnstown,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,Johnstown,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,Johnstown,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,Johnstown,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,Philadelphia,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,Philadelphia,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,Philadelphia,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,Philadelphia,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,Philadelphia,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,Pittsburgh,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,Pittsburgh,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,Pittsburgh,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,Pittsburgh,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,Pittsburgh,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,StateCollege,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,StateCollege,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,StateCollege,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,StateCollege,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,StateCollege,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,Williamsport,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,Williamsport,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,Williamsport,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,Williamsport,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,Williamsport,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,Youngstown,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,Youngstown,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,Youngstown,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,Youngstown,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,Youngstown,0,0,0,0,0,0,0,0,0,0,0,0,0
