,Age0to14,Age15to19,Age20to29,Age30to54,Age55to64,Age65Plus
0-0-0-0-0-1,0,0,0,0,0,0.35457655048437
0-0-0-0-0-2,0,0,0,0,0,0.387945670628183
0-0-0-0-1-0,0,0,0,0,0.155674860725514,0
0-0-0-0-1-1,0,0,0,0,0.0936402581404328,0.0635798461999401
0-0-0-0-1-2,0,0,0,0,0.00382430270826822,0.00536802157195646
0-0-0-0-2-0,0,0,0,0,0.326481457647686,0
0-0-0-0-2-1,0,0,0,0,0.00915626321498833,0.003071007690003
0-0-0-0-2-2,0,0,0,0,0.000790601040651602,0.000524318386098073
0-0-0-1-0-0,0,0,0,0.111305574654654,0,0
0-0-0-1-0-1,0,0,0,0.0141085285161936,0,0.0394487166683312
0-0-0-1-0-2,0,0,0,0.00612113689737385,0,0.0345550783980825
0-0-0-1-1-0,0,0,0,0.0259668360285385,0.106933387265807,0
0-0-0-1-1-1,0,0,0,0.00287528239380653,0.0118406295390612,0.00803954858683711
0-0-0-1-1-2,0,0,0,0.000165194795917456,0.000680284616374635,0.00108608808548886
0-0-0-1-2-0,0,0,0,0.00305387136236595,0.0252808472301384,0
0-0-0-1-2-1,0,0,0,0.000187518416987383,0.0015812020813032,0.000524318386098073
0-0-0-1-2-2,0,0,0,2.67883452839118e-05,0.000220632848553936,0.000149805253170878
0-0-0-2-0-0,0,0,0,0.156600201805534,0,0
0-0-0-2-0-1,0,0,0,0.00696496977381707,0,0.00905073404574054
0-0-0-2-0-2,0,0,0,0.00207609675950317,0,0.00560521322281035
0-0-0-2-1-0,0,0,0,0.00418791131271821,0.00790601040651602,0
0-0-0-2-1-1,0,0,0,0.00104028074185858,0.00198569563698542,0.0013482472785379
0-0-0-2-1-2,0,0,0,0.000183053692773397,0.000330949272830903,0.000461899530610207
0-0-0-2-2-0,0,0,0,0.000977774602862781,0.00358528378900145,0
0-0-0-2-2-1,0,0,0,9.82239327076766e-05,0.000367721414256559,0.000112353939878158
0-0-0-2-2-2,0,0,0,2.67883452839118e-05,9.19303535641398e-05,7.49026265854389e-05
0-0-1-0-0-0,0,0,0.129355161209698,0,0,0
0-0-1-0-0-1,0,0,0.003424143964009,0,0,0.00342055328073504
0-0-1-0-0-2,0,0,0.00267433141714571,0,0,0.00545540796963947
0-0-1-0-1-0,0,0,0.00747313171707073,0,0.0109948702862711,0
0-0-1-0-1-1,0,0,0.00364908772806798,0,0.00536873264814576,0.00364526116049136
0-0-1-0-1-2,0,0,0.000137465633591602,0,0.000202246777841108,0.000287126735244183
0-0-1-0-2-0,0,0,0.0121344663834041,0,0.0357792936071632,0
0-0-1-0-2-1,0,0,0.000362409397650587,0,0.00106639210134402,0.000362029361829621
0-0-1-1-0-0,0,0,0.0540864783804049,0.0193233263981284,0,0
0-0-1-1-0-1,0,0,0.00263684078980255,0.000942056809150899,0,0.00263407570158794
0-0-1-1-0-2,0,0,0.000737315671082229,0.000263418728625133,0,0.00149805253170878
0-0-1-1-1-0,0,0,0.0134091477130717,0.00479064908160623,0.0197282538748644,0
0-0-1-1-1-1,0,0,0.00131217195701075,0.000468796042468457,0.00193053742484694,0.00131079596524518
0-0-1-1-1-2,0,0,8.74781304673832e-05,3.12530694978971e-05,0.000128702494989796,0.000174772795366024
0-0-1-1-2-0,0,0,0.00152461884528868,0.000544696354106207,0.00454135946606851,0
0-0-1-1-2-1,0,0,7.49812546863284e-05,2.67883452839118e-05,0.000220632848553936,7.49026265854389e-05
0-0-1-1-2-2,0,0,1.24968757810547e-05,4.4647242139853e-06,3.67721414256559e-05,3.74513132927195e-05
0-0-1-2-0-0,0,0,0.0358660334916271,0.0263865201046531,0,0
0-0-1-2-0-1,0,0,0.0017120719820045,0.00133048781576762,0,0.00171027664036752
0-0-1-2-0-2,0,0,0.000349912521869533,0.00029467179812303,0,0.000736542494756816
0-0-1-2-1-0,0,0,0.00121219695076231,0.000942056809150899,0.00178344885914431,0
0-0-1-2-1-1,0,0,0.000199950012496876,0.0001518006232755,0.000294177131405247,0.00019974033756117
0-0-1-2-2-0,0,0,0.000174956260934766,0.00014287117484753,0.000514809979959183,0
0-0-2-0-0-0,0,0,0.179792551862034,0,0,0
0-0-2-0-0-1,0,0,0.00106223444138965,0,0,0.000511834615000499
0-0-2-0-0-2,0,0,0.000524868782804299,0,0,0.00047438330170778
0-0-2-0-1-0,0,0,0.00352411897025744,0,0.00235341705124198,0
0-0-2-0-1-1,0,0,0.00128717820544864,0,0.000882531394215742,0.000599221012683511
0-0-2-0-2-0,0,0,0.00482379405148713,0,0.00665575759804372,0
0-0-2-0-2-1,0,0,0.000112471882029493,0,0.000110316424276968,3.74513132927195e-05
0-0-2-1-0-0,0,0,0.0154836290927268,0.0024913161114038,0,0
0-0-2-1-0-1,0,0,0.000912271932016996,0.000147335899061515,0,0.000411964446219914
0-0-2-1-0-2,0,0,0.00023744063984004,4.01825179258677e-05,0,0.000224707879756317
0-0-2-1-1-0,0,0,0.00791052236940765,0.00128137584941378,0.00527680229458163,0
0-0-2-1-1-1,0,0,0.000624843789052737,0.000111618105349633,0.000459651767820699,0.000312094277439329
0-0-2-1-1-2,0,0,3.74906273431642e-05,4.4647242139853e-06,1.8386070712828e-05,2.49675421951463e-05
0-0-2-1-2-0,0,0,0.000524868782804299,8.03650358517354e-05,0.000661898545661807,0
0-0-2-1-2-1,0,0,9.99750062484379e-05,1.33941726419559e-05,0.000110316424276968,3.74513132927195e-05
0-0-2-2-0-0,0,0,0.0241189702574356,0.00832671065908259,0,0
0-0-2-2-0-1,0,0,0.00126218445388653,0.000433078248756574,0,0.000561769699390792
0-0-2-2-0-2,0,0,0.000287428142964259,0.000133941726419559,0,0.000299610506341756
0-0-2-2-1-0,0,0,0.00133716570857286,0.00051344328460831,0.000882531394215742,0
0-0-2-2-1-1,0,0,0.000112471882029493,5.35766905678236e-05,7.35442828513118e-05,4.99350843902926e-05
0-0-2-2-2-0,0,0,0.000149962509372657,5.35766905678236e-05,0.000128702494989796,0
0-0-2-2-2-2,0,0,2.49937515621095e-05,2.23236210699265e-05,3.67721414256559e-05,3.74513132927195e-05
0-1-0-0-0-0,0,0.0671305214967251,0,0,0,0
0-1-0-0-0-1,0,0.00176778550869161,0,0,0,0.000973734145610706
0-1-0-0-0-2,0,0.00126917933957347,0,0,0,0.00143563367622091
