"County","Metropolitan","Town"
"AdamsCounty",0,23.611201783214
"AlexanderCounty",0.458890721244,1.891539180732
"BondCounty",0,3.416189569188
"BooneCounty",27.078918980914,0
"BrownCounty",0,1.472764071186
"BureauCounty",0,10.86883500683
"CalhounCounty",0,0
"CarrollCounty",0,1.490563373386
"CassCounty",0,2.882205483862
"ChampaignCounty",46.898716885238,16.914910086268
"ChristianCounty",0,12.129421743242
"ClarkCounty",0,4.139560546534
"ClayCounty",0,2.252703624756
"ClintonCounty",0,11.09836492379
"ColesCounty",0,17.98666784805
"CookCounty",895.76738328815,0
"CrawfordCounty",0,5.41105736716
"CumberlandCounty",0,0
"DeKalbCounty",28.872184777892,3.479384814038
"DeWittCounty",0,4.39640447728
"DouglasCounty",0,4.290803263668
"DuPageCounty",307.387934297044,0
"EdgarCounty",0,4.814245219986
"EdwardsCounty",0,0
"EffinghamCounty",0,8.56164003461
"FayetteCounty",0,4.185703596554
"FordCounty",0,4.077741369212
"FranklinCounty",0,12.913215753078
"FultonCounty",0,6.452124653166
"GallatinCounty",0,0
"GreeneCounty",0,2.190961667834
"GrundyCounty",7.194204202922,15.35055644305
"HamiltonCounty",0,1.49934410507
"HancockCounty",0,3.85397943003
"HardinCounty",0,0
"HendersonCounty",0,0.164776364438
"HenryCounty",4.29563185528,8.55609947091
"IroquoisCounty",0,5.82497222473
"JacksonCounty",13.958652169316,7.88972602911
"JasperCounty",0,2.26895156912
"JeffersonCounty",0,10.752176604142
"JerseyCounty",0.051589404832,5.299112111586
"JoDaviessCounty",3.483438498936,1.835690684738
"JohnsonCounty",0,0
"KaneCounty",215.57938374354,2.207519266002
"KankakeeCounty",37.16118429063,1.814329591588
"KendallCounty",50.47242719008,0
"KnoxCounty",0,23.646631274938
"LakeCounty",339.571071524698,0
"LaSalleCounty",0,44.034514951534
"LawrenceCounty",0,5.443525456544
"LeeCounty",0,9.855495249852
"LivingstonCounty",0,11.054397172438
"LoganCounty",0,9.40410301555
"McDonoughCounty",0,10.210992102618
"McHenryCounty",121.734471396226,22.024398625308
"McLeanCounty",49.193607558922,5.447307711736
"MaconCounty",59.199534711708,0
"MacoupinCounty",0,10.59669680366
"MadisonCounty",137.132823791958,13.587755252178
"MarionCounty",0,13.973371535862
"MarshallCounty",0,0
"MasonCounty",0,2.250252263158
"MassacCounty",0,3.984448701258
"MenardCounty",0,2.408575318768
"MercerCounty",0,2.216969112452
"MonroeCounty",7.03431897862,5.8967041848
"MontgomeryCounty",0,13.07744655539
"MorganCounty",0,11.659141012998
"MoultrieCounty",0,3.185948838446
"OgleCounty",0,19.022179126276
"PeoriaCounty",81.07757442408,1.152214082644
"PerryCounty",0,7.684870346562
"PiattCounty",0,3.478021487876
"PikeCounty",0,2.714804011926
"PopeCounty",0,0
"PulaskiCounty",0,0
"PutnamCounty",0,0
"RandolphCounty",0,11.542595352094
"RichlandCounty",0,6.873356143636
"RockIslandCounty",69.155674397696,0
"StClairCounty",151.367553949252,7.12885798383
"SalineCounty",0,9.817871540462
"SangamonCounty",92.335858163046,4.300907166906
"SchuylerCounty",0,1.36843043044
"ScottCounty",0,0
"ShelbyCounty",0,3.008604467806
"StarkCounty",0,0
"StephensonCounty",0,15.224335452128
"TazewellCounty",57.957137240516,2.290945097346
"UnionCounty",0,3.97926952903
"VermilionCounty",29.807388300926,2.127284567688
"WabashCounty",0,3.962538184962
"WarrenCounty",0,3.87766678773
"WashingtonCounty",0,3.24960431688
"WayneCounty",0,2.861012345082
"WhiteCounty",0,2.47868603654
"WhitesideCounty",0,19.310985738888
"WillCounty",312.998668946728,13.697192775262
"WilliamsonCounty",34.716467894152,1.568390339628
"WinnebagoCounty",137.990303437984,0
"WoodfordCounty",4.476971609416,6.224578528282
