"County","CNS01","CNS02","CNS03","CNS04","CNS05","CNS06","CNS07","CNS08","CNS09","CNS10","CNS11","CNS12","CNS13","CNS14","CNS15","CNS16","CNS17","CNS18","CNS19","CNS20"
"KentCounty",285,40,208,2584,4517,1335,8937,2098,791,1390,574,2150,221,2656,6989,9741,3123,5417,1712,10139
"NewCastleCounty",221,1,1560,13563,12297,9168,32077,9375,4104,34750,3533,24823,4850,17906,24959,47988,5668,20855,7595,8177
"SussexCounty",794,0,275,4138,9880,1588,10925,1361,415,1635,1246,1971,190,3543,5249,11137,1056,8365,2338,2103
