Value,Area,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
PkgCost,Albany,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,Albany,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,Albany,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,Albany,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,Albany,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,Atlanta,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,Atlanta,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,Atlanta,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,Atlanta,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,Atlanta,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,AugustaRichmondCounty,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,AugustaRichmondCounty,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,AugustaRichmondCounty,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,AugustaRichmondCounty,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,AugustaRichmondCounty,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,Brunswick,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,Brunswick,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,Brunswick,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,Brunswick,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,Brunswick,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,Chattanooga,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,Chattanooga,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,Chattanooga,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,Chattanooga,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,Chattanooga,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,Columbus,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,Columbus,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,Columbus,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,Columbus,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,Columbus,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,Hinesville,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,Hinesville,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,Hinesville,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,Hinesville,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,Hinesville,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,Macon,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,Macon,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,Macon,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,Macon,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,Macon,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,Rome,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,Rome,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,Rome,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,Rome,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,Rome,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,Savannah,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,Savannah,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,Savannah,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,Savannah,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,Savannah,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,Valdosta,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,Valdosta,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,Valdosta,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,Valdosta,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,Valdosta,0,0,0,0,0,0,0,0,0,0,0,0,0
