,0to20K,20Kto40K,40Kto60K,60Kto80K,80Kto100K,100KPlus
0,0.00259254771068128,0.00804324585615719,0.00993708881880938,0.00955892221233141,0.00743909403213923,0.0163483117579426
1,0.00368322841211716,0.0114204592289756,0.013660192002206,0.0125044943396999,0.00951018921875359,0.0203653915093751
2,0.00393733087321547,0.0121371602330404,0.0141064356147358,0.0123870433424577,0.00918979957846924,0.0191885285962179
3,0.00429180703381482,0.0130018057093393,0.0145764537472037,0.0122232714271492,0.00872737086453519,0.0176173517770842
4,0.00472070557702762,0.0138419189470975,0.0149321575863514,0.0120172819937333,0.0081555541787358,0.0158421525820158
5,0.00519174994720061,0.0144854536924978,0.0150577510181363,0.0117601278673188,0.00752032612203387,0.0140687078931199
6,0.00568088836697879,0.0148260310438183,0.01490124652125,0.0114226943528968,0.00685934915973562,0.0124249193144121
7,0.00616257606802615,0.0148193420929751,0.0144637149274104,0.0109642430765484,0.0062049858710269,0.0109720844139884
8,0.00660735087861824,0.0144813364140231,0.0137827752369638,0.0103481834794482,0.00558102714842491,0.00971146642418934
9,0.00698090651850894,0.0138737158461582,0.0129102607640862,0.00955921449700236,0.00500026072935164,0.00860509020212335
10,0.0072450921771762,0.0130809790139583,0.0118938687502662,0.00861439225400786,0.00446381991084687,0.00760257162937596
11,0.00736200168821474,0.0121864568788827,0.0107693888671562,0.00756338169816271,0.00396262642663658,0.00666337437884659
12,0.00730053565953344,0.0112534752457799,0.00956374427888833,0.00647760632232536,0.00348151012586375,0.00576868130615741
13,0.00704356169660759,0.0103157525081828,0.00830407716617401,0.00543232456899946,0.00300566810451344,0.00492178628859315
14,0.00659331679255834,0.00937828975009417,0.00702619336913344,0.00448817173814897,0.00252773839815086,0.00413988968711447
15,0.00597313739656402,0.00842698295472462,0.00577710134839339,0.00367856639663085,0.00205279780186958,0.00344243518727218
16,0.0052247945081116,0.00744288146279392,0.004609954960259,0.00300679931558392,0.00159880791319364,0.00284119971261371
17,0.00440213234351512,0.00641613931205711,0.0035735686286105,0.00245274185710931,0.00119161103797527,0.00233553351159898
18,0.00356276761950263,0.00535541096908594,0.00270112490737681,0.00198554614207229,0.000855926291050794,0.00191339704593689
19,0.00275995185152147,0.00429030593159654,0.00200288059834558,0.00157689955510092,0.000605807972373706,0.00155641628104356
20,0.00203628697924266,0.00326671953874742,0.00146574985566636,0.00120993491825133,0.000438623767675494,0.00124602924783715
21,0.00142013093090714,0.00233674905399275,0.00105967451542594,0.000881336310460995,0.000335358345232324,0.000968165315914611
22,0.000924677213294181,0.0015461757417212,0.000748080016156507,0.000597267896396994,0.00026741322532608,0.000715253705218065
23,0.000549139559236556,0.000923042092217656,0.000498501144957813,0.000366090692602105,0.000207222524313829,0.000485813562515532
24,0.000281149245723751,0.000470356849390552,0.000290045314171902,0.00019149874365835,0.000138438418947347,0.000282859237249515
25,9.98109559182191e-05,0.000165193725749275,0.000115829434661895,6.88736527702699e-05,6.1396856417575e-05,0.000112139268111767
26,0,0,0,0,0,0
27,0,0,0,0,0,0
28,0,0,0,0,0,0
29,0,0,0,0,0,0
30,0,0,0,0,0,0
31,0,0,0,0,0,0
32,0,0,0,0,0,0
