,Age0to14,Age15to19,Age20to29,Age30to54,Age55to64,Age65Plus
0-0-0-0-0-1,0,0,0,0,0,0.368943725549203
0-0-0-0-0-2,0,0,0,0,0,0.381695756846223
0-0-0-0-1-0,0,0,0,0,0.171529804085035,0
0-0-0-0-1-1,0,0,0,0,0.104679032930388,0.0755717724947337
0-0-0-0-1-2,0,0,0,0,0.00312630262609421,0.0047396930484502
0-0-0-0-2-0,0,0,0,0,0.338422259274698,0
0-0-0-0-2-1,0,0,0,0,0.00844101709045436,0.00304694553114655
0-0-0-0-2-2,0,0,0,0,0.000781575656523552,0.000564249172434547
0-0-0-1-0-0,0,0,0,0.114174135897053,0,0
0-0-0-1-0-1,0,0,0,0.0148480616160657,0,0.0411901895877219
0-0-0-1-0-2,0,0,0,0.00547818894327905,0,0.0305070719229612
0-0-0-1-1-0,0,0,0,0.0318792628852699,0.122498957899125,0
0-0-0-1-1-1,0,0,0,0.00302385181770106,0.0116194247603168,0.00838850436352693
0-0-0-1-1-2,0,0,0,0.000162718483463734,0.000625260525218841,0.000978031898886548
0-0-0-1-2-0,0,0,0,0.00329504929014062,0.0253751563151313,0
0-0-0-1-2-1,0,0,0,0.000149158609841756,0.00114631096290121,0.000413782726452001
0-0-0-1-2-2,0,0,0,2.71197472439557e-05,0.000260525218841184,0.000225699668973819
0-0-0-2-0-0,0,0,0,0.183763407325044,0,0
0-0-0-2-0-1,0,0,0,0.00736301137673397,0,0.00981793560036112
0-0-0-2-0-2,0,0,0,0.00155938546652745,0,0.00417544387601565
0-0-0-2-1-0,0,0,0,0.00482731500942411,0.00880575239683201,0
0-0-0-2-1-1,0,0,0,0.00111190963700218,0.00171946644435181,0.001241348179356
0-0-0-2-1-2,0,0,0,0.000135598736219778,0.000260525218841184,0.000376166114956365
0-0-0-2-2-0,0,0,0,0.000718673301964826,0.00276156731971655,0
0-0-0-2-2-1,0,0,0,5.42394944879114e-05,0.000208420175072947,7.5233222991273e-05
0-0-1-0-0-0,0,0,0.139265943732464,0,0,0
0-0-1-0-0-1,0,0,0.00470160006066581,0,0,0.00466445982545892
0-0-1-0-0-2,0,0,0.0023887161598544,0,0,0.00477730965994583
0-0-1-0-1-0,0,0,0.00792447106999318,0,0.0108899541475615,0
0-0-1-0-1-1,0,0,0.00348828391597786,0,0.00479366402667778,0.00346072825759856
0-0-1-0-1-2,0,0,0.000189580647607492,0,0.000260525218841184,0.000376166114956365
0-0-1-0-2-0,0,0,0.00928945173276712,0,0.025531471446436,0
0-0-1-0-2-1,0,0,0.000341245165693486,0,0.000937890787828262,0.000338549503460728
0-0-1-1-0-0,0,0,0.0510730264654584,0.0182651497688042,0,0
0-0-1-1-0-1,0,0,0.00280579358459088,0.00100343064802636,0,0.0027836292506771
0-0-1-1-0-2,0,0,0.000606658072343975,0.000216957977951645,0,0.001241348179356
0-0-1-1-1-0,0,0,0.0110715098202775,0.00395948309761753,0.0152146727803251,0
0-0-1-1-1-1,0,0,0.000909987108515963,0.000325436966927468,0.00125052105043768,0.000902798675895275
0-0-1-1-2-0,0,0,0.000796238719951467,0.000284757346061535,0.00218841183826594,0
0-0-1-2-0-0,0,0,0.0428452263592932,0.0310792303415732,0,0
0-0-1-2-0-1,0,0,0.00151664518085994,0.00115258925786812,0,0.00150466445982546
0-0-1-2-0-2,0,0,0.000341245165693486,0.000271197472439557,0,0.000714715618417093
0-0-1-2-1-0,0,0,0.000909987108515963,0.00069155355472087,0.00125052105043768,0
0-0-1-2-1-1,0,0,3.79161295214984e-05,2.71197472439557e-05,5.21050437682368e-05,3.76166114956365e-05
0-0-1-2-2-0,0,0,7.58322590429969e-05,6.77993681098892e-05,0.000208420175072947,0
0-0-2-0-0-0,0,0,0.167778873132631,0,0,0
0-0-2-0-0-1,0,0,0.000834154849472966,0,0,0.000413782726452001
0-0-2-0-0-2,0,0,0.000227496777128991,0,0,0.000225699668973819
0-0-2-0-1-0,0,0,0.00200955486463942,0,0.00130262609420592,0
0-0-2-0-1-1,0,0,0.000834154849472966,0,0.000573155481450604,0.000413782726452001
0-0-2-0-2-0,0,0,0.00223705164176841,0,0.00291788245102126,0
0-0-2-1-0-0,0,0,0.0102373549708046,0.0016543045818813,0,0
