Value,Area,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
PkgCost,UrbanHonolulu,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,UrbanHonolulu,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,UrbanHonolulu,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,UrbanHonolulu,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,UrbanHonolulu,0,0,0,0,0,0,0,0,0,0,0,0,0
