Value,Area,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
PkgCost,Albuquerque,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,Albuquerque,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,Albuquerque,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,Albuquerque,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,Albuquerque,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,ElPaso,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,ElPaso,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,ElPaso,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,ElPaso,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,ElPaso,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,Farmington,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,Farmington,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,Farmington,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,Farmington,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,Farmington,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,LosLunas,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,LosLunas,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,LosLunas,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,LosLunas,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,LosLunas,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,SantaFe,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,SantaFe,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,SantaFe,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,SantaFe,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,SantaFe,0,0,0,0,0,0,0,0,0,0,0,0,0
