,Age0to14,Age15to19,Age20to29,Age30to54,Age55to64,Age65Plus
0-0-0-0-0-1,0,0,0,0,0,0.33282810617543
0-0-0-0-0-2,0,0,0,0,0,0.382767867552757
0-0-0-0-1-0,0,0,0,0,0.163607843137255,0
0-0-0-0-1-1,0,0,0,0,0.102326797385621,0.0760561190781548
0-0-0-0-1-2,0,0,0,0,0.00386928104575163,0.00590727138471105
0-0-0-0-2-0,0,0,0,0,0.32716339869281,0
0-0-0-0-2-1,0,0,0,0,0.0102483660130719,0.00376977187050639
0-0-0-0-2-2,0,0,0,0,0.00073202614379085,0.000544090785433912
0-0-0-1-0-0,0,0,0,0.118341044744825,0,0
0-0-0-1-0-1,0,0,0,0.0167880456813766,0,0.0466752166647235
0-0-0-1-0-2,0,0,0,0.00465480367352074,0,0.0261940849558898
0-0-0-1-1-0,0,0,0,0.0318986846335565,0.119320261437908,0
0-0-0-1-1-1,0,0,0,0.00306126728078391,0.0114509803921569,0.00851113442928763
0-0-0-1-1-2,0,0,0,0.000153762283509694,0.00057516339869281,0.000854999805681862
0-0-0-1-2-0,0,0,0,0.0032150295642936,0.024156862745098,0
0-0-0-1-2-1,0,0,0,0.000111827115279777,0.000836601307189542,0.00031090902024795
0-0-0-2-0-0,0,0,0,0.174310515942353,0,0
0-0-0-2-0-1,0,0,0,0.00949132640937111,0,0.012280906299794
0-0-0-2-0-2,0,0,0,0.00177525545506647,0,0.00485795344137422
0-0-0-2-1-0,0,0,0,0.00529780958637946,0.00925490196078431,0
0-0-0-2-1-1,0,0,0,0.00120214148925761,0.00209150326797386,0.00155454510123975
0-0-0-2-1-2,0,0,0,5.59135576398887e-05,0.000104575163398693,0.000155454510123975
0-0-0-2-2-0,0,0,0,0.00076881141754847,0.00261437908496732,0
0-0-0-2-2-1,0,0,0,8.38703364598331e-05,0.000366013071895425,0.000116590882592981
0-0-1-0-0-0,0,0,0.155321944809461,0,0,0
0-0-1-0-0-1,0,0,0.0049934296977661,0,0,0.00516886246162217
0-0-1-0-0-2,0,0,0.00251548714097991,0,0,0.00544090785433912
0-0-1-0-1-0,0,0,0.00754646142293974,0,0.0105098039215686,0
0-0-1-0-1-1,0,0,0.00270321006194856,0,0.00376470588235294,0.00279818118223155
0-0-1-0-1-2,0,0,0.00022526750516238,0,0.000313725490196078,0.000466363530371925
0-0-1-0-2-0,0,0,0.00848507602778299,0,0.0236862745098039,0
0-0-1-0-2-1,0,0,0.000337901257743571,0,0.000941176470588235,0.000349772647778944
0-0-1-1-0-0,0,0,0.0574056692322133,0.0213729574078475,0,0
0-0-1-1-0-1,0,0,0.0033790125774357,0.0012580550468975,0,0.00349772647778944
0-0-1-1-0-2,0,0,0.000450535010324761,0.000167740672919666,0,0.000971590688274844
0-0-1-1-1-0,0,0,0.0100244039797259,0.00373222997246257,0.0139607843137255,0
0-0-1-1-1-1,0,0,0.000976159189036981,0.000363438124659277,0.00135947712418301,0.00101045431580584
