Value,Area,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
ArtSmooth,Ames,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySmooth,Ames,0,0,0,0,0,0,0,0,0,0,0,0,0
LtVehEco,Ames,0,0,0,0,0,0,0,0,0,0,0,0,0
TruckEco,Ames,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSmooth,CedarRapids,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySmooth,CedarRapids,0,0,0,0,0,0,0,0,0,0,0,0,0
LtVehEco,CedarRapids,0,0,0,0,0,0,0,0,0,0,0,0,0
TruckEco,CedarRapids,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSmooth,Davenport,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySmooth,Davenport,0,0,0,0,0,0,0,0,0,0,0,0,0
LtVehEco,Davenport,0,0,0,0,0,0,0,0,0,0,0,0,0
TruckEco,Davenport,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSmooth,DesMoines,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySmooth,DesMoines,0,0,0,0,0,0,0,0,0,0,0,0,0
LtVehEco,DesMoines,0,0,0,0,0,0,0,0,0,0,0,0,0
TruckEco,DesMoines,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSmooth,Dubuque,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySmooth,Dubuque,0,0,0,0,0,0,0,0,0,0,0,0,0
LtVehEco,Dubuque,0,0,0,0,0,0,0,0,0,0,0,0,0
TruckEco,Dubuque,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSmooth,IowaCity,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySmooth,IowaCity,0,0,0,0,0,0,0,0,0,0,0,0,0
LtVehEco,IowaCity,0,0,0,0,0,0,0,0,0,0,0,0,0
TruckEco,IowaCity,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSmooth,Omaha,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySmooth,Omaha,0,0,0,0,0,0,0,0,0,0,0,0,0
LtVehEco,Omaha,0,0,0,0,0,0,0,0,0,0,0,0,0
TruckEco,Omaha,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSmooth,SiouxCity,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySmooth,SiouxCity,0,0,0,0,0,0,0,0,0,0,0,0,0
LtVehEco,SiouxCity,0,0,0,0,0,0,0,0,0,0,0,0,0
TruckEco,SiouxCity,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSmooth,Waterloo,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySmooth,Waterloo,0,0,0,0,0,0,0,0,0,0,0,0,0
LtVehEco,Waterloo,0,0,0,0,0,0,0,0,0,0,0,0,0
TruckEco,Waterloo,0,0,0,0,0,0,0,0,0,0,0,0,0
