,Age0to14,Age15to19,Age20to29,Age30to54,Age55to64,Age65Plus
0-0-0-0-0-1,0,0,0,0,0,0.32042818911686
0-0-0-0-0-2,0,0,0,0,0,0.418554861730598
0-0-0-0-1-0,0,0,0,0,0.152698671006238,0
0-0-0-0-1-1,0,0,0,0,0.103878491998915,0.0683318465655665
0-0-0-0-1-2,0,0,0,0,0.00623813398426905,0.00820695807314897
0-0-0-0-2-0,0,0,0,0,0.346894494168701,0
0-0-0-0-2-1,0,0,0,0,0.0119338215351234,0.00392506690454951
0-0-0-0-2-2,0,0,0,0,0.0010848928668294,0.000713648528099911
0-0-0-1-0-0,0,0,0,0.114835242539952,0,0
0-0-0-1-0-1,0,0,0,0.0171121482110027,0,0.0431757359500446
0-0-0-1-0-2,0,0,0,0.0072125583368689,0,0.0374665477252453
0-0-0-1-1-0,0,0,0,0.0303351718285957,0.116354759967453,0
0-0-0-1-1-1,0,0,0,0.00318201103097157,0.0122050447518308,0.008028545941124
0-0-0-1-1-2,0,0,0,0.000353556781219064,0.00135611608353675,0.00178412132024978
0-0-0-1-2-0,0,0,0,0.0033234337434592,0.0254949823704909,0
0-0-0-1-2-1,0,0,0,7.07113562438128e-05,0.0005424464334147,0.000178412132024978
0-0-0-2-0-0,0,0,0,0.174586338565974,0,0
0-0-0-2-0-1,0,0,0,0.00968745580540235,0,0.0114183764495986
0-0-0-2-0-2,0,0,0,0.00127280441238863,0,0.0032114183764496
0-0-0-2-1-0,0,0,0,0.00473766086833546,0.00895036615134255,0
0-0-0-2-1-1,0,0,0,0.00141422712487626,0.0027122321670735,0.00178412132024978
0-0-0-2-2-0,0,0,0,0.00106067034365719,0.0037971250339029,0
0-0-1-0-0-0,0,0,0.134852602968848,0,0,0
0-0-1-0-0-1,0,0,0.00480869747020698,0,0,0.00410347903657449
0-0-1-0-0-2,0,0,0.00229981183357725,0,0,0.00392506690454951
0-0-1-0-1-0,0,0,0.00899017353125653,0,0.0116625983184161,0
0-0-1-0-1-1,0,0,0.00229981183357725,0,0.00298345538378085,0.00196253345227475
0-0-1-0-1-2,0,0,0.000418147606104955,0,0.0005424464334147,0.000713648528099911
0-0-1-0-2-0,0,0,0.0110809115617813,0,0.0287496609709791,0
0-0-1-1-0-0,0,0,0.0570771482333264,0.0193042002545609,0,0
0-0-1-1-0-1,0,0,0.00292703324273469,0.000989958987413379,0,0.00249776984834969
0-0-1-1-0-2,0,0,0.000418147606104955,0.000141422712487626,0,0.000892060660124889
0-0-1-1-1-0,0,0,0.013589797198411,0.00459623815584783,0.0176295090859778,0
0-0-1-1-1-1,0,0,0.00083629521220991,0.000282845424975251,0.0010848928668294,0.000713648528099911
0-0-1-1-1-2,0,0,0.000209073803052478,7.07113562438128e-05,0.00027122321670735,0.000356824264049955
0-0-1-1-2-0,0,0,0.00125444281831487,0.000424268137462877,0.00352590181719555,0
0-0-1-2-0-0,0,0,0.037215136943341,0.0265167585914298,0,0
0-0-1-2-0-1,0,0,0.00104536901526239,0.000707113562438128,0,0.000892060660124889
0-0-1-2-0-2,0,0,0.000627221409157433,0.000494979493706689,0,0.00107047279214987
0-0-1-2-1-0,0,0,0.00104536901526239,0.000707113562438128,0.00135611608353675,0
0-0-1-2-2-0,0,0,0.000209073803052478,0.000141422712487626,0.0005424464334147,0
0-0-2-0-0-0,0,0,0.213046205310475,0,0,0
0-0-2-0-0-1,0,0,0.00083629521220991,0,0,0.000356824264049955
0-0-2-0-1-0,0,0,0.00522684507631194,0,0.0032546786004882,0
0-0-2-0-1-1,0,0,0.0018816642274723,0,0.0010848928668294,0.000713648528099911
0-0-2-0-2-0,0,0,0.0037633284549446,0,0.0048820179007323,0
0-0-2-1-0-0,0,0,0.0192347898808279,0.00311129967472776,0,0
0-0-2-1-0-1,0,0,0.00083629521220991,0.000141422712487626,0,0.000356824264049955
0-0-2-1-0-2,0,0,0.000418147606104955,7.07113562438128e-05,0,0.000356824264049955
0-0-2-1-1-0,0,0,0.00522684507631194,0.000848536274925753,0.0032546786004882,0
0-0-2-1-1-1,0,0,0.00083629521220991,0.000141422712487626,0.0005424464334147,0.000356824264049955
0-0-2-2-0-0,0,0,0.0217436755174577,0.00671757884316221,0,0
0-0-2-2-0-1,0,0,0.00083629521220991,0.000282845424975251,0,0.000356824264049955
0-0-2-2-1-0,0,0,0.00083629521220991,0.000282845424975251,0.0005424464334147,0
0-0-2-2-2-0,0,0,0.000418147606104955,0.000141422712487626,0.0005424464334147,0
0-1-0-0-0-0,0,0.119166988044736,0,0,0,0
0-1-0-0-0-1,0,0.00192826841496336,0,0,0,0.000892060660124889
0-1-0-0-0-2,0,0.000385653682992673,0,0,0,0.000356824264049955
0-1-0-0-1-0,0,0.00539915156189742,0,0,0.0037971250339029,0
0-1-0-0-1-1,0,0.00192826841496336,0,0,0.00135611608353675,0.000892060660124889
0-1-0-0-2-0,0,0.00655611261087543,0,0,0.00922158936804991,0
0-1-0-1-0-0,0,0.0532202082529888,0,0.00975816716164616,0,0
0-1-0-1-0-1,0,0.0042421905129194,0,0.00077782491868194,0,0.00196253345227475
0-1-0-1-0-2,0,0.00154261473197069,0,0.000282845424975251,0,0.00142729705619982
0-1-0-1-1-0,0,0.0127265715387582,0,0.00233347475604582,0.00895036615134255,0
0-1-0-1-1-1,0,0.000771307365985345,0,0.000141422712487626,0.0005424464334147,0.000356824264049955
0-1-0-1-2-0,0,0.000385653682992673,0,7.07113562438128e-05,0.0005424464334147,0
0-1-0-2-0-0,0,0.100269957578095,0,0.0374770188092208,0,0
0-1-0-2-0-1,0,0.00539915156189742,0,0.00197991797482676,0,0.00249776984834969
0-1-0-2-1-0,0,0.000771307365985345,0,0.000282845424975251,0.0005424464334147,0
0-1-0-2-1-1,0,0.000385653682992673,0,0.000141422712487626,0.00027122321670735,0.000178412132024978
0-1-0-2-2-0,0,0.000385653682992673,0,0.000141422712487626,0.00081366965012205,0
0-1-1-0-0-0,0,0.00732741997686078,0.00397240225799707,0,0,0
0-1-1-0-0-1,0,0.000385653682992673,0.000209073803052478,0,0,0.000178412132024978
0-1-1-0-1-0,0,0.00115696104897802,0.000627221409157433,0,0.00081366965012205,0
0-1-1-0-1-1,0,0.00115696104897802,0.000627221409157433,0,0.00081366965012205,0.000535236396074933
0-1-1-0-2-0,0,0.00115696104897802,0.000627221409157433,0,0.0016273393002441,0
0-1-1-1-0-0,0,0.0123409178557655,0.00669036169767928,0.00226276339980201,0,0
0-1-1-1-0-1,0,0.000771307365985345,0.000418147606104955,0.000141422712487626,0,0.000356824264049955
0-1-1-1-1-0,0,0.00539915156189742,0.00292703324273469,0.000989958987413379,0.0037971250339029,0
0-1-1-1-1-2,0,0.000385653682992673,0.000209073803052478,7.07113562438128e-05,0.00027122321670735,0.000356824264049955
0-1-1-2-0-0,0,0.0285383725414578,0.0154714614258833,0.0106774147928157,0,0
0-1-1-2-0-1,0,0.00115696104897802,0.000627221409157433,0.000494979493706689,0,0.000535236396074933
0-1-1-2-1-0,0,0.000385653682992673,0.000209073803052478,0.000141422712487626,0.00027122321670735,0
0-1-2-0-0-0,0,0.00347088314693405,0.00522684507631194,0,0,0
0-1-2-0-2-0,0,0.000385653682992673,0.000418147606104955,0,0.0005424464334147,0
0-1-2-1-0-0,0,0.00192826841496336,0.00209073803052478,0.000353556781219064,0,0
0-1-2-1-1-0,0,0.00192826841496336,0.00229981183357725,0.000353556781219064,0.00135611608353675,0
0-1-2-2-0-0,0,0.00385653682992673,0.00480869747020698,0.00141422712487626,0,0
0-1-2-2-0-1,0,0.000385653682992673,0.000418147606104955,0.000141422712487626,0,0.000178412132024978
0-1-2-2-1-0,0,0.000385653682992673,0.000418147606104955,0.000141422712487626,0.00027122321670735,0
0-2-0-0-0-0,0,0.00617045892788276,0,0,0,0
0-2-0-0-0-2,0,0.00115696104897802,0,0,0,0.000356824264049955
0-2-0-0-2-0,0,0.000771307365985345,0,0,0.0005424464334147,0
0-2-0-1-0-0,0,0.0296953335904358,0,0.00268703153726488,0,0
0-2-0-1-0-1,0,0.00462784419591207,0,0.000424268137462877,0,0.00107047279214987
0-2-0-1-1-0,0,0.0042421905129194,0,0.000353556781219064,0.00135611608353675,0
0-2-0-1-1-1,0,0.000771307365985345,0,7.07113562438128e-05,0.00027122321670735,0.000178412132024978
0-2-0-2-0-0,0,0.0890860007713074,0,0.015485787017395,0,0
0-2-0-2-0-1,0,0.00231392209795604,0,0.000424268137462877,0,0.000535236396074933
0-2-0-2-1-0,0,0.00154261473197069,0,0.000282845424975251,0.0005424464334147,0
0-2-1-0-0-0,0,0.00115696104897802,0.000209073803052478,0,0,0
0-2-1-0-1-0,0,0.000771307365985345,0.000209073803052478,0,0.00027122321670735,0
0-2-1-1-0-0,0,0.00501349787890474,0.00125444281831487,0.000424268137462877,0,0
0-2-1-1-0-1,0,0.000771307365985345,0.000209073803052478,7.07113562438128e-05,0,0.000178412132024978
0-2-1-1-1-0,0,0.00154261473197069,0.000418147606104955,0.000141422712487626,0.0005424464334147,0
0-2-1-2-0-0,0,0.0123409178557655,0.00334518084883964,0.00240418611228963,0,0
0-2-2-0-0-0,0,0.000771307365985345,0.000418147606104955,0,0,0
0-2-2-1-0-0,0,0.000771307365985345,0.000418147606104955,7.07113562438128e-05,0,0
0-2-2-2-0-0,0,0.00269957578094871,0.00209073803052478,0.000494979493706689,0,0
1-0-0-0-0-1,0.000494988244029204,0,0,0,0,0.000713648528099911
1-0-0-0-0-2,0.000618735305036505,0,0,0,0,0.00178412132024978
1-0-0-0-1-0,0.00148496473208761,0,0,0,0.0032546786004882,0
1-0-0-0-1-2,0.000123747061007301,0,0,0,0.00027122321670735,0.000356824264049955
1-0-0-0-2-0,0.00111372354906571,0,0,0,0.0048820179007323,0
1-0-0-0-2-1,0.000123747061007301,0,0,0,0.0005424464334147,0.000178412132024978
1-0-0-1-0-0,0.0246256651404529,0,0,0.0140715598925187,0,0
1-0-0-1-0-1,0.00247494122014602,0,0,0.00141422712487626,0,0.00356824264049955
1-0-0-1-0-2,0.00136121767108031,0,0,0.00077782491868194,0,0.00392506690454951
1-0-0-1-1-0,0.00408365301324094,0,0,0.00233347475604582,0.00895036615134255,0
1-0-0-1-1-1,0.000989976488058409,0,0,0.000565690849950502,0.0021697857336588,0.00142729705619982
1-0-0-1-1-2,0.000123747061007301,0,0,7.07113562438128e-05,0.00027122321670735,0.000356824264049955
1-0-0-1-2-0,0.000742482366043806,0,0,0.000424268137462877,0.00352590181719555,0
1-0-0-2-0-0,0.07932186610568,0,0,0.0912883609107623,0,0
1-0-0-2-0-1,0.00284618240316792,0,0,0.00353556781219064,0,0.00410347903657449
1-0-0-2-0-2,0.000618735305036505,0,0,0.000707113562438128,0,0.00178412132024978
1-0-0-2-1-0,0.000742482366043806,0,0,0.000919247631169566,0.0016273393002441,0
1-0-0-2-2-0,0.000247494122014602,0,0,0.000282845424975251,0.0010848928668294,0
1-0-1-0-0-0,0.0101472590025987,0,0.0171440518503032,0,0,0
1-0-1-0-1-0,0.000247494122014602,0,0.000418147606104955,0,0.0005424464334147,0
1-0-1-0-1-1,0.000123747061007301,0,0.000209073803052478,0,0.00027122321670735,0.000178412132024978
1-0-1-0-2-0,0.000494988244029204,0,0.00083629521220991,0,0.0021697857336588,0
1-0-1-1-0-0,0.0178195767850514,0,0.0301066276395568,0.010182435299109,0,0
1-0-1-1-0-1,0.000123747061007301,0,0.000209073803052478,7.07113562438128e-05,0,0.000178412132024978
1-0-1-1-1-0,0.00148496473208761,0,0.00250888563662973,0.000848536274925753,0.0032546786004882,0
1-0-1-1-1-1,0.000123747061007301,0,0.000209073803052478,7.07113562438128e-05,0.00027122321670735,0.000178412132024978
1-0-1-1-2-0,0.000494988244029204,0,0.00083629521220991,0.000282845424975251,0.0021697857336588,0
1-0-1-2-0-0,0.00643484717237966,0,0.0108718377587288,0.00749540376184415,0,0
1-0-1-2-0-1,0.000494988244029204,0,0.00083629521220991,0.000636402206194315,0,0.000713648528099911
1-0-1-2-1-0,0.000123747061007301,0,0.000209073803052478,0.000141422712487626,0.00027122321670735,0
1-0-1-2-1-1,0.000123747061007301,0,0.000209073803052478,0.000141422712487626,0.00027122321670735,0.000178412132024978
1-0-1-2-2-0,0.000123747061007301,0,0.000209073803052478,0.000141422712487626,0.0005424464334147,0
1-0-2-0-0-0,0.0220269768592996,0,0.0761028643111018,0,0,0
1-0-2-0-0-1,0.000247494122014602,0,0.00083629521220991,0,0,0.000356824264049955
1-0-2-0-1-0,0.000371241183021903,0,0.00146351662136734,0,0.00081366965012205,0
1-0-2-0-2-0,0.000123747061007301,0,0.000418147606104955,0,0.0005424464334147,0
1-0-2-1-0-0,0.00173245885410222,0,0.00627221409157433,0.000989958987413379,0,0
1-0-2-1-1-0,0.000371241183021903,0,0.00146351662136734,0.000212134068731438,0.00081366965012205,0
1-0-2-2-0-0,0.00222744709813142,0,0.00857202592515158,0.00254560882477726,0,0
1-0-2-2-1-1,0.000123747061007301,0,0.000418147606104955,0.000141422712487626,0.00027122321670735,0.000178412132024978
1-0-2-2-2-1,0.000123747061007301,0,0.000418147606104955,0.000212134068731438,0.0005424464334147,0.000178412132024978
1-1-0-0-0-0,0.000618735305036505,0.00192826841496336,0,0,0,0
1-1-0-0-0-1,0.000247494122014602,0.000771307365985345,0,0,0,0.000356824264049955
1-1-0-0-1-0,0.000247494122014602,0.000771307365985345,0,0,0.0005424464334147,0
1-1-0-0-2-0,0.000247494122014602,0.000771307365985345,0,0,0.0010848928668294,0
1-1-0-1-0-0,0.0101472590025987,0.0316236020053992,0,0.00579833121199265,0,0
1-1-0-1-0-1,0.000866229427051108,0.00269957578094871,0,0.000494979493706689,0,0.00124888492417484
1-1-0-1-0-2,0.000123747061007301,0.000385653682992673,0,7.07113562438128e-05,0,0.000356824264049955
