Value,Area,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
ArtExt,AugustaRichmondCounty,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSev,AugustaRichmondCounty,0,0,0,0,0,0,0,0,0,0,0,0,0
FwyExt,AugustaRichmondCounty,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySev,AugustaRichmondCounty,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtExt,CharlestonNorthCharleston,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSev,CharlestonNorthCharleston,0,0,0,0,0,0,0,0,0,0,0,0,0
FwyExt,CharlestonNorthCharleston,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySev,CharlestonNorthCharleston,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtExt,Charlotte,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSev,Charlotte,0,0,0,0,0,0,0,0,0,0,0,0,0
FwyExt,Charlotte,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySev,Charlotte,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtExt,Columbia,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSev,Columbia,0,0,0,0,0,0,0,0,0,0,0,0,0
FwyExt,Columbia,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySev,Columbia,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtExt,Florence,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSev,Florence,0,0,0,0,0,0,0,0,0,0,0,0,0
FwyExt,Florence,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySev,Florence,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtExt,Greenville,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSev,Greenville,0,0,0,0,0,0,0,0,0,0,0,0,0
FwyExt,Greenville,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySev,Greenville,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtExt,MyrtleBeachSocastee,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSev,MyrtleBeachSocastee,0,0,0,0,0,0,0,0,0,0,0,0,0
FwyExt,MyrtleBeachSocastee,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySev,MyrtleBeachSocastee,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtExt,Sumter,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSev,Sumter,0,0,0,0,0,0,0,0,0,0,0,0,0
FwyExt,Sumter,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySev,Sumter,0,0,0,0,0,0,0,0,0,0,0,0,0
