Value,Area,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
ArtSmooth,Burlington,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySmooth,Burlington,0,0,0,0,0,0,0,0,0,0,0,0,0
LtVehEco,Burlington,0,0,0,0,0,0,0,0,0,0,0,0,0
TruckEco,Burlington,0,0,0,0,0,0,0,0,0,0,0,0,0
